time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__16-42-11_630,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194343;lon=-86.2399872;alt=252.36,LocationGlobalRelative:lat=41.5194343;lon=-86.2399872;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0317012481391;yaw=-3.08873319626;roll=-0.0155782103539,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.266;current=1.0;level=90,True,0.325703974,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-46-39_421,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2388309;alt=267.83,LocationGlobalRelative:lat=41.5190027;lon=-86.2388309;alt=15.01,LocationLocal:north=-63.5542602539;east=84.5065841675;down=-17.9066543579,Attitude:pitch=-0.137592792511;yaw=1.5436142683;roll=0.0252298731357,[-0.07; 10.89; -0.05],GPSInfo:fix=3;num_sat=12,11.0100002289,11.0100002289,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.415;current=15.37;level=78,True,0.342668581001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-39_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2388309;alt=267.83,LocationGlobalRelative:lat=41.5190027;lon=-86.2388309;alt=15.01,LocationLocal:north=-63.5542602539;east=84.5065841675;down=-17.9066543579,Attitude:pitch=-0.0975766032934;yaw=1.54274249077;roll=0.0108829643577,[-0.07; 10.89; -0.05],GPSInfo:fix=3;num_sat=12,10.9899997711,10.9899997711,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.415;current=15.28;level=78,True,0.452109998001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-39_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2387985;alt=267.83,LocationGlobalRelative:lat=41.5190027;lon=-86.2387985;alt=15.01,LocationLocal:north=-63.5588798523;east=87.3363342285;down=-17.9041976929,Attitude:pitch=-0.0975766032934;yaw=1.54274249077;roll=0.0108829643577,[-0.09; 10.82; 0.0],GPSInfo:fix=3;num_sat=12,10.9899997711,10.9899997711,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.415;current=15.28;level=78,True,0.572292714,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-39_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2387985;alt=267.83,LocationGlobalRelative:lat=41.5190027;lon=-86.2387985;alt=15.01,LocationLocal:north=-63.5588798523;east=87.3363342285;down=-17.9041976929,Attitude:pitch=-0.0975766032934;yaw=1.54274249077;roll=0.0108829643577,[-0.09; 10.82; 0.0],GPSInfo:fix=3;num_sat=12,10.9899997711,10.9899997711,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.415;current=15.28;level=78,True,0.622608521,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-39_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2387985;alt=267.83,LocationGlobalRelative:lat=41.5190027;lon=-86.2387985;alt=15.01,LocationLocal:north=-63.5588798523;east=87.3363342285;down=-17.9041976929,Attitude:pitch=-0.0975766032934;yaw=1.54274249077;roll=0.0108829643577,[-0.09; 10.82; 0.0],GPSInfo:fix=3;num_sat=12,10.9299993515,10.9299993515,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.415;current=14.78;level=78,True,0.729602851001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-39_921,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190026;lon=-86.2387625;alt=267.84,LocationGlobalRelative:lat=41.5190026;lon=-86.2387625;alt=15.02,LocationLocal:north=-63.5639381409;east=90.3158874512;down=-17.9102897644,Attitude:pitch=-0.00746455555782;yaw=1.53927266598;roll=0.00223139673471,[-0.08; 10.55; 0.03],GPSInfo:fix=3;num_sat=12,10.9299993515,10.9299993515,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.415;current=14.78;level=78,True,0.843495128,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190026;lon=-86.2387625;alt=267.84,LocationGlobalRelative:lat=41.5190026;lon=-86.2387625;alt=15.02,LocationLocal:north=-63.5639381409;east=90.3158874512;down=-17.9102897644,Attitude:pitch=-0.00746455555782;yaw=1.53927266598;roll=0.00223139673471,[-0.08; 10.55; 0.03],GPSInfo:fix=3;num_sat=12,10.9299993515,10.9299993515,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.415;current=14.78;level=78,True,0.951416692,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190026;lon=-86.2387625;alt=267.84,LocationGlobalRelative:lat=41.5190026;lon=-86.2387625;alt=15.02,LocationLocal:north=-63.5639381409;east=90.3158874512;down=-17.9102897644,Attitude:pitch=-0.00746455555782;yaw=1.53927266598;roll=0.00223139673471,[-0.08; 10.55; 0.03],GPSInfo:fix=3;num_sat=12,10.8099994659,10.8099994659,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=14.59;level=78,True,1.055304806,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_224,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190026;lon=-86.2387256;alt=267.82,LocationGlobalRelative:lat=41.5190026;lon=-86.2387256;alt=15.0,LocationLocal:north=-63.5647888184;east=93.2266845703;down=-17.8984947205,Attitude:pitch=0.0677100270987;yaw=1.5382900238;roll=-0.00640741735697,[-0.05; 10.09; 0.0],GPSInfo:fix=3;num_sat=12,10.8099994659,10.8099994659,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=14.59;level=78,True,0.0517722530003,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_320,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190026;lon=-86.2387256;alt=267.82,LocationGlobalRelative:lat=41.5190026;lon=-86.2387256;alt=15.0,LocationLocal:north=-63.5647888184;east=93.2266845703;down=-17.8984947205,Attitude:pitch=0.0677100270987;yaw=1.5382900238;roll=-0.00640741735697,[-0.05; 10.09; 0.0],GPSInfo:fix=3;num_sat=12,10.8099994659,10.8099994659,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=14.59;level=78,True,0.118157131001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_421,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190026;lon=-86.2387256;alt=267.82,LocationGlobalRelative:lat=41.5190026;lon=-86.2387256;alt=15.0,LocationLocal:north=-63.5647888184;east=93.2266845703;down=-17.8984947205,Attitude:pitch=0.149118021131;yaw=1.5418664217;roll=-0.000624040607363,[-0.05; 10.09; 0.0],GPSInfo:fix=3;num_sat=12,10.279999733,10.279999733,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=14.0;level=78,True,0.241542792,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_521,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2386909;alt=267.8,LocationGlobalRelative:lat=41.5190027;lon=-86.2386909;alt=14.98,LocationLocal:north=-63.5577888489;east=96.1694488525;down=-17.8723773956,Attitude:pitch=0.149118021131;yaw=1.5418664217;roll=-0.000624040607363,[-0.02; 9.39; 0.0],GPSInfo:fix=3;num_sat=12,10.279999733,10.279999733,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=14.0;level=78,True,0.344830714001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_628,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2386909;alt=267.8,LocationGlobalRelative:lat=41.5190027;lon=-86.2386909;alt=14.98,LocationLocal:north=-63.5577888489;east=96.1694488525;down=-17.8723773956,Attitude:pitch=0.231542930007;yaw=1.5387724638;roll=-0.00175614794716,[-0.02; 9.39; 0.0],GPSInfo:fix=3;num_sat=12,9.8499994278,9.8499994278,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=15.16;level=78,True,0.455241958,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190027;lon=-86.2386909;alt=267.8,LocationGlobalRelative:lat=41.5190027;lon=-86.2386909;alt=14.98,LocationLocal:north=-63.5577888489;east=96.1694488525;down=-17.8723773956,Attitude:pitch=0.231542930007;yaw=1.5387724638;roll=-0.00175614794716,[-0.02; 9.39; 0.0],GPSInfo:fix=3;num_sat=12,9.8499994278,9.8499994278,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=15.16;level=78,True,0.520419422,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_820,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190028;lon=-86.2386638;alt=267.77,LocationGlobalRelative:lat=41.5190028;lon=-86.2386638;alt=14.95,LocationLocal:north=-63.5460662842;east=98.4975509644;down=-17.8457546234,Attitude:pitch=0.231542930007;yaw=1.5387724638;roll=-0.00175614794716,[-0.03; 8.63; -0.01],GPSInfo:fix=3;num_sat=12,9.8499994278,9.8499994278,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.423;current=15.16;level=78,True,0.621546949,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-40_921,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190028;lon=-86.2386638;alt=267.77,LocationGlobalRelative:lat=41.5190028;lon=-86.2386638;alt=14.95,LocationLocal:north=-63.5460662842;east=98.4975509644;down=-17.8457546234,Attitude:pitch=0.231542930007;yaw=1.5387724638;roll=-0.00175614794716,[-0.03; 8.63; -0.01],GPSInfo:fix=3;num_sat=12,9.36999988556,9.36999988556,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=16.48;level=78,True,0.737623305,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519003;lon=-86.2386388;alt=267.77,LocationGlobalRelative:lat=41.519003;lon=-86.2386388;alt=14.95,LocationLocal:north=-63.5265197754;east=100.538299561;down=-17.8433609009,Attitude:pitch=0.307740002871;yaw=1.54703271389;roll=-0.0235564168543,[0.02; 7.65; -0.03],GPSInfo:fix=3;num_sat=12,9.36999988556,9.36999988556,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=16.48;level=78,True,0.847528358001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_124,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519003;lon=-86.2386388;alt=267.77,LocationGlobalRelative:lat=41.519003;lon=-86.2386388;alt=14.95,LocationLocal:north=-63.5265197754;east=100.538299561;down=-17.8433609009,Attitude:pitch=0.307740002871;yaw=1.54703271389;roll=-0.0235564168543,[0.02; 7.65; -0.03],GPSInfo:fix=3;num_sat=12,7.98999977112,7.98999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=17.54;level=78,True,0.953342332999,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519003;lon=-86.2386388;alt=267.77,LocationGlobalRelative:lat=41.519003;lon=-86.2386388;alt=14.95,LocationLocal:north=-63.5265197754;east=100.538299561;down=-17.8433609009,Attitude:pitch=0.307740002871;yaw=1.54703271389;roll=-0.0235564168543,[0.02; 7.65; -0.03],GPSInfo:fix=3;num_sat=12,7.98999977112,7.98999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=17.54;level=78,True,1.028674318,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190034;lon=-86.2386139;alt=267.78,LocationGlobalRelative:lat=41.5190034;lon=-86.2386139;alt=14.96,LocationLocal:north=-63.4779090881;east=102.556465149;down=-17.8615436554,Attitude:pitch=0.276277422905;yaw=1.54434776306;roll=0.0085080191493,[0.1; 6.62; 0.0],GPSInfo:fix=3;num_sat=12,7.98999977112,7.98999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=17.54;level=78,True,0.0513319539987,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190034;lon=-86.2386139;alt=267.78,LocationGlobalRelative:lat=41.5190034;lon=-86.2386139;alt=14.96,LocationLocal:north=-63.4779090881;east=102.556465149;down=-17.8615436554,Attitude:pitch=0.276277422905;yaw=1.54434776306;roll=0.0085080191493,[0.1; 6.62; 0.0],GPSInfo:fix=3;num_sat=12,7.98999977112,7.98999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=18.92;level=78,True,0.154129159,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190038;lon=-86.2385955;alt=267.84,LocationGlobalRelative:lat=41.5190038;lon=-86.2385955;alt=15.02,LocationLocal:north=-63.4318008423;east=104.084754944;down=-17.9186515808,Attitude:pitch=0.241508424282;yaw=1.54652833939;roll=0.0524348691106,[0.01; 5.87; -0.06],GPSInfo:fix=3;num_sat=12,7.21999979019,7.21999979019,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=18.92;level=78,True,0.260576113,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190038;lon=-86.2385955;alt=267.84,LocationGlobalRelative:lat=41.5190038;lon=-86.2385955;alt=15.02,LocationLocal:north=-63.4318008423;east=104.084754944;down=-17.9186515808,Attitude:pitch=0.241508424282;yaw=1.54652833939;roll=0.0524348691106,[0.01; 5.87; -0.06],GPSInfo:fix=3;num_sat=12,7.21999979019,7.21999979019,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=18.92;level=78,True,0.319272909999,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_730,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190038;lon=-86.2385955;alt=267.84,LocationGlobalRelative:lat=41.5190038;lon=-86.2385955;alt=15.02,LocationLocal:north=-63.4318008423;east=104.084754944;down=-17.9186515808,Attitude:pitch=0.26030305028;yaw=1.53967154026;roll=0.0406912267208,[0.01; 5.87; -0.06],GPSInfo:fix=3;num_sat=12,6.5,6.5,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=17.19;level=78,True,0.445786912,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190041;lon=-86.2385767;alt=267.9,LocationGlobalRelative:lat=41.5190041;lon=-86.2385767;alt=15.08,LocationLocal:north=-63.3988723755;east=105.674499512;down=-17.971572876,Attitude:pitch=0.26030305028;yaw=1.53967154026;roll=0.0406912267208,[-0.08; 4.99; -0.1],GPSInfo:fix=3;num_sat=12,6.5,6.5,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.388;current=17.19;level=78,True,0.552047792,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-41_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190041;lon=-86.2385767;alt=267.9,LocationGlobalRelative:lat=41.5190041;lon=-86.2385767;alt=15.08,LocationLocal:north=-63.3988723755;east=105.674499512;down=-17.971572876,Attitude:pitch=0.26030305028;yaw=1.53967154026;roll=0.0406912267208,[-0.08; 4.99; -0.1],GPSInfo:fix=3;num_sat=12,5.23999977112,5.23999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=18.51;level=78,True,0.660338500998,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_023,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190041;lon=-86.2385767;alt=267.9,LocationGlobalRelative:lat=41.5190041;lon=-86.2385767;alt=15.08,LocationLocal:north=-63.3988723755;east=105.674499512;down=-17.971572876,Attitude:pitch=0.259609431028;yaw=1.53724229336;roll=0.0183005705476,[-0.08; 4.99; -0.1],GPSInfo:fix=3;num_sat=12,5.23999977112,5.23999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=18.51;level=78,True,0.763512494999,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_120,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190041;lon=-86.2385767;alt=267.9,LocationGlobalRelative:lat=41.5190041;lon=-86.2385767;alt=15.08,LocationLocal:north=-63.3988723755;east=105.674499512;down=-17.971572876,Attitude:pitch=0.259609431028;yaw=1.53724229336;roll=0.0183005705476,[-0.08; 4.99; -0.1],GPSInfo:fix=3;num_sat=12,5.23999977112,5.23999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=18.51;level=78,True,0.829716267999,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_221,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190044;lon=-86.238562;alt=267.95,LocationGlobalRelative:lat=41.5190044;lon=-86.238562;alt=15.13,LocationLocal:north=-63.3720321655;east=106.966781616;down=-18.0213394165,Attitude:pitch=0.259609431028;yaw=1.53724229336;roll=0.0183005705476,[-0.09; 4.13; -0.14],GPSInfo:fix=3;num_sat=12,5.23999977112,5.23999977112,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=18.51;level=78,True,0.936629487,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_320,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190044;lon=-86.238562;alt=267.95,LocationGlobalRelative:lat=41.5190044;lon=-86.238562;alt=15.13,LocationLocal:north=-63.3720321655;east=106.966781616;down=-18.0213394165,Attitude:pitch=0.259609431028;yaw=1.53724229336;roll=0.0183005705476,[-0.09; 4.13; -0.14],GPSInfo:fix=3;num_sat=12,4.59999990463,4.59999990463,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=18.87;level=78,True,1.040011508,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190046;lon=-86.23855;alt=267.96,LocationGlobalRelative:lat=41.5190046;lon=-86.23855;alt=15.14,LocationLocal:north=-63.343044281;east=107.876091003;down=-18.0403289795,Attitude:pitch=0.213954374194;yaw=1.53777444363;roll=0.0188272744417,[-0.1; 3.5; -0.16],GPSInfo:fix=3;num_sat=12,4.59999990463,4.59999990463,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=19.36;level=78,True,0.0535381830014,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190046;lon=-86.23855;alt=267.96,LocationGlobalRelative:lat=41.5190046;lon=-86.23855;alt=15.14,LocationLocal:north=-63.343044281;east=107.876091003;down=-18.0403289795,Attitude:pitch=0.213954374194;yaw=1.53777444363;roll=0.0188272744417,[-0.1; 3.5; -0.16],GPSInfo:fix=3;num_sat=12,4.59999990463,4.59999990463,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=19.36;level=78,True,0.167343561001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190046;lon=-86.23855;alt=267.96,LocationGlobalRelative:lat=41.5190046;lon=-86.23855;alt=15.14,LocationLocal:north=-63.343044281;east=107.876091003;down=-18.0403289795,Attitude:pitch=0.172039687634;yaw=1.54102444649;roll=0.0223515238613,[-0.1; 3.5; -0.16],GPSInfo:fix=3;num_sat=12,3.52999997139,3.52999997139,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=19.36;level=78,True,0.27429639,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190046;lon=-86.23855;alt=267.96,LocationGlobalRelative:lat=41.5190046;lon=-86.23855;alt=15.14,LocationLocal:north=-63.343044281;east=107.876091003;down=-18.0403289795,Attitude:pitch=0.172039687634;yaw=1.54102444649;roll=0.0223515238613,[-0.1; 3.5; -0.16],GPSInfo:fix=3;num_sat=12,3.52999997139,3.52999997139,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.343;current=19.36;level=78,True,0.330587714001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190048;lon=-86.2385398;alt=267.96,LocationGlobalRelative:lat=41.5190048;lon=-86.2385398;alt=15.14,LocationLocal:north=-63.3249588013;east=108.733421326;down=-18.0323925018,Attitude:pitch=0.172039687634;yaw=1.54102444649;roll=0.0223515238613,[-0.1; 2.93; -0.16],GPSInfo:fix=3;num_sat=11,3.52999997139,3.52999997139,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.335;current=19.13;level=78,True,0.448944956001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-42_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190048;lon=-86.2385398;alt=267.96,LocationGlobalRelative:lat=41.5190048;lon=-86.2385398;alt=15.14,LocationLocal:north=-63.3249588013;east=108.733421326;down=-18.0323925018,Attitude:pitch=0.207599163055;yaw=1.54201185703;roll=0.0279924701899,[-0.1; 2.93; -0.16],GPSInfo:fix=3;num_sat=11,3.05999994278,3.05999994278,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.335;current=19.13;level=78,True,0.560455127001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-43_021,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519005;lon=-86.2385313;alt=267.94,LocationGlobalRelative:lat=41.519005;lon=-86.2385313;alt=15.12,LocationLocal:north=-63.3013038635;east=109.419807434;down=-18.0169410706,Attitude:pitch=0.207599163055;yaw=1.54201185703;roll=0.0279924701899,[-0.11; 2.4; -0.14],GPSInfo:fix=3;num_sat=11,3.05999994278,3.05999994278,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.335;current=19.18;level=78,True,0.665695503001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-43_123,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519005;lon=-86.2385313;alt=267.94,LocationGlobalRelative:lat=41.519005;lon=-86.2385313;alt=15.12,LocationLocal:north=-63.3013038635;east=109.419807434;down=-18.0169410706,Attitude:pitch=0.277103871107;yaw=1.5433293581;roll=0.0342894718051,[-0.11; 2.4; -0.14],GPSInfo:fix=3;num_sat=11,2.69000005722,2.69000005722,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.335;current=19.18;level=78,True,0.77200006,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-43_221,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190051;lon=-86.2385256;alt=267.92,LocationGlobalRelative:lat=41.5190051;lon=-86.2385256;alt=15.1,LocationLocal:north=-63.2941932678;east=109.910339355;down=-17.9987411499,Attitude:pitch=0.277103871107;yaw=1.5433293581;roll=0.0342894718051,[-0.16; 1.68; -0.12],GPSInfo:fix=3;num_sat=11,2.69000005722,2.69000005722,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.335;current=19.18;level=78,True,0.837793059001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-43_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190051;lon=-86.2385256;alt=267.92,LocationGlobalRelative:lat=41.5190051;lon=-86.2385256;alt=15.1,LocationLocal:north=-63.2941932678;east=109.910339355;down=-17.9987411499,Attitude:pitch=0.277103871107;yaw=1.5433293581;roll=0.0342894718051,[-0.16; 1.68; -0.12],GPSInfo:fix=3;num_sat=11,2.69000005722,2.69000005722,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.335;current=19.91;level=77,True,0.946794032001,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
2017_07_18__16-46-43_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5190051;lon=-86.2385256;alt=267.92,LocationGlobalRelative:lat=41.5190051;lon=-86.2385256;alt=15.1,LocationLocal:north=-63.2941932678;east=109.910339355;down=-17.9987411499,Attitude:pitch=0.277103871107;yaw=1.5433293581;roll=0.0342894718051,[-0.16; 1.68; -0.12],GPSInfo:fix=3;num_sat=11,1.83999991417,1.83999991417,Gimbal: pitch=-0.35; roll=0.0; yaw=0.0,Battery:voltage=15.335;current=19.91;level=77,True,0.0528463160008,Rangefinder: distance=None; voltage=None,None,None,88,True,ACTIVE,GUIDED,True
