time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-04-08_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401234;alt=250.61,LocationGlobalRelative:lat=41.5194275;lon=-86.2401234;alt=0.13,LocationLocal:north=-18.3672866821;east=-25.7041549683;down=-5.44102334976,Attitude:pitch=0.0102332625538;yaw=-3.10418725014;roll=0.00848526787013,[-0.02; 0.0; -0.01],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.615783278,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-06-29_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2399822;alt=270.56,LocationGlobalRelative:lat=41.5191412;lon=-86.2399822;alt=19.77,LocationLocal:north=-50.2339248657;east=-13.9316291809;down=-25.8789825439,Attitude:pitch=0.0197656992823;yaw=1.67978906631;roll=0.0614506006241,[-0.04; 1.26; -0.06],GPSInfo:fix=4;num_sat=11,1.15212845802,1.15212845802,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.664012724999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2399822;alt=270.56,LocationGlobalRelative:lat=41.5191412;lon=-86.2399822;alt=19.77,LocationLocal:north=-50.2339248657;east=-13.9316291809;down=-25.8789825439,Attitude:pitch=0.0197656992823;yaw=1.67978906631;roll=0.0614506006241,[-0.04; 1.26; -0.06],GPSInfo:fix=4;num_sat=11,1.15212845802,1.15212845802,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.765449486999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2399822;alt=270.56,LocationGlobalRelative:lat=41.5191412;lon=-86.2399822;alt=19.77,LocationLocal:north=-50.2339248657;east=-13.9316291809;down=-25.8789825439,Attitude:pitch=0.0197656992823;yaw=1.67978906631;roll=0.0614506006241,[-0.04; 1.26; -0.06],GPSInfo:fix=4;num_sat=11,1.15212845802,1.15212845802,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.866893263,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191412;lon=-86.2399822;alt=270.56,LocationGlobalRelative:lat=41.5191412;lon=-86.2399822;alt=19.77,LocationLocal:north=-50.2339248657;east=-13.9316291809;down=-25.8789825439,Attitude:pitch=0.0197656992823;yaw=1.67978906631;roll=0.0614506006241,[-0.04; 1.26; -0.06],GPSInfo:fix=4;num_sat=11,1.15212845802,1.15212845802,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.971518486999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191408;lon=-86.2399751;alt=270.55,LocationGlobalRelative:lat=41.5191408;lon=-86.2399751;alt=19.76,LocationLocal:north=-50.2796287537;east=-13.337395668;down=-25.8634853363,Attitude:pitch=0.0062493942678;yaw=1.67736136913;roll=0.0550462901592,[-0.18; 1.28; -0.03],GPSInfo:fix=4;num_sat=11,1.15212845802,1.15212845802,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0505086100002,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191408;lon=-86.2399751;alt=270.55,LocationGlobalRelative:lat=41.5191408;lon=-86.2399751;alt=19.76,LocationLocal:north=-50.2796287537;east=-13.337395668;down=-25.8634853363,Attitude:pitch=0.0062493942678;yaw=1.67736136913;roll=0.0550462901592,[-0.18; 1.28; -0.03],GPSInfo:fix=4;num_sat=11,1.15212845802,1.15212845802,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.153261441,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191408;lon=-86.2399751;alt=270.55,LocationGlobalRelative:lat=41.5191408;lon=-86.2399751;alt=19.76,LocationLocal:north=-50.2796287537;east=-13.337395668;down=-25.8634853363,Attitude:pitch=0.0062493942678;yaw=1.67736136913;roll=0.0550462901592,[-0.18; 1.28; -0.03],GPSInfo:fix=4;num_sat=11,1.18004238605,1.18004238605,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.254859603,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191408;lon=-86.2399751;alt=270.55,LocationGlobalRelative:lat=41.5191408;lon=-86.2399751;alt=19.76,LocationLocal:north=-50.2796287537;east=-13.337395668;down=-25.8634853363,Attitude:pitch=0.0062493942678;yaw=1.67736136913;roll=0.0550462901592,[-0.18; 1.28; -0.03],GPSInfo:fix=4;num_sat=11,1.18004238605,1.18004238605,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.357660473,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191408;lon=-86.2399751;alt=270.55,LocationGlobalRelative:lat=41.5191408;lon=-86.2399751;alt=19.76,LocationLocal:north=-50.2796287537;east=-13.337395668;down=-25.8634853363,Attitude:pitch=0.0062493942678;yaw=1.67736136913;roll=0.0550462901592,[-0.18; 1.28; -0.03],GPSInfo:fix=4;num_sat=11,1.18004238605,1.18004238605,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.459744103,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-29_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191398;lon=-86.2399674;alt=270.55,LocationGlobalRelative:lat=41.5191398;lon=-86.2399674;alt=19.76,LocationLocal:north=-50.2796287537;east=-13.337395668;down=-25.8634853363,Attitude:pitch=-0.00291117373854;yaw=1.69431757927;roll=0.0475859642029,[-0.26; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.18004238605,1.18004238605,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.562720551,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191398;lon=-86.2399674;alt=270.55,LocationGlobalRelative:lat=41.5191398;lon=-86.2399674;alt=19.76,LocationLocal:north=-50.3912200928;east=-12.7017326355;down=-25.8679771423,Attitude:pitch=-0.00291117373854;yaw=1.69431757927;roll=0.0475859642029,[-0.26; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.18004238605,1.18004238605,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.665940262,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_169,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191398;lon=-86.2399674;alt=270.55,LocationGlobalRelative:lat=41.5191398;lon=-86.2399674;alt=19.76,LocationLocal:north=-50.3912200928;east=-12.7017326355;down=-25.8679771423,Attitude:pitch=-0.00291117373854;yaw=1.69431757927;roll=0.0475859642029,[-0.26; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.21061956882,1.21061956882,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.769604917999,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191398;lon=-86.2399674;alt=270.55,LocationGlobalRelative:lat=41.5191398;lon=-86.2399674;alt=19.76,LocationLocal:north=-50.3912200928;east=-12.7017326355;down=-25.8679771423,Attitude:pitch=0.0396843999624;yaw=1.68942809105;roll=0.047678694129,[-0.26; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.21061956882,1.21061956882,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102867131,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_369,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191385;lon=-86.2399583;alt=270.54,LocationGlobalRelative:lat=41.5191385;lon=-86.2399583;alt=19.75,LocationLocal:north=-50.5363426208;east=-11.9411201477;down=-25.8568763733,Attitude:pitch=0.0396843999624;yaw=1.68942809105;roll=0.047678694129,[-0.31; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.21061956882,1.21061956882,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204536628,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191385;lon=-86.2399583;alt=270.54,LocationGlobalRelative:lat=41.5191385;lon=-86.2399583;alt=19.75,LocationLocal:north=-50.5363426208;east=-11.9411201477;down=-25.8568763733,Attitude:pitch=0.0396843999624;yaw=1.68942809105;roll=0.047678694129,[-0.31; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.22188365459,1.22188365459,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.307893190999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191385;lon=-86.2399583;alt=270.54,LocationGlobalRelative:lat=41.5191385;lon=-86.2399583;alt=19.75,LocationLocal:north=-50.5363426208;east=-11.9411201477;down=-25.8568763733,Attitude:pitch=0.0396843999624;yaw=1.68942809105;roll=0.047678694129,[-0.31; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.22188365459,1.22188365459,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.410105081,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191385;lon=-86.2399583;alt=270.54,LocationGlobalRelative:lat=41.5191385;lon=-86.2399583;alt=19.75,LocationLocal:north=-50.5363426208;east=-11.9411201477;down=-25.8568763733,Attitude:pitch=0.0396843999624;yaw=1.68942809105;roll=0.047678694129,[-0.31; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.22188365459,1.22188365459,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.512480034999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191385;lon=-86.2399583;alt=270.54,LocationGlobalRelative:lat=41.5191385;lon=-86.2399583;alt=19.75,LocationLocal:north=-50.5363426208;east=-11.9411201477;down=-25.8568763733,Attitude:pitch=0.0396843999624;yaw=1.68942809105;roll=0.047678694129,[-0.31; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.22188365459,1.22188365459,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.562942373,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191385;lon=-86.2399583;alt=270.54,LocationGlobalRelative:lat=41.5191385;lon=-86.2399583;alt=19.75,LocationLocal:north=-50.5363426208;east=-11.9411201477;down=-25.8568763733,Attitude:pitch=0.0396843999624;yaw=1.68942809105;roll=0.047678694129,[-0.31; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.22188365459,1.22188365459,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.663960219999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-30_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191385;lon=-86.2399583;alt=270.54,LocationGlobalRelative:lat=41.5191385;lon=-86.2399583;alt=19.75,LocationLocal:north=-50.5363426208;east=-11.9411201477;down=-25.8568763733,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.31; 1.36; -0.03],GPSInfo:fix=4;num_sat=11,1.22188365459,1.22188365459,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.766856456,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.7232437134;east=-11.1898851395;down=-25.8705635071,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.28654575348,1.28654575348,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.86894632,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.7232437134;east=-11.1898851395;down=-25.8705635071,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.28654575348,1.28654575348,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0512103639994,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_269,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.7232437134;east=-11.1898851395;down=-25.8705635071,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.28654575348,1.28654575348,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152647647,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.7232437134;east=-11.1898851395;down=-25.8705635071,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.28654575348,1.28654575348,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.254323917999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.7232437134;east=-11.1898851395;down=-25.8705635071,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.28654575348,1.28654575348,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.357606840999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.7232437134;east=-11.1898851395;down=-25.8705635071,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.28654575348,1.28654575348,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.459206869999,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.8991889954;east=-10.5314226151;down=-25.8790912628,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.28654575348,1.28654575348,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.560795396,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.8991889954;east=-10.5314226151;down=-25.8790912628,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.05309069157,1.05309069157,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.661661088,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_870,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.8991889954;east=-10.5314226151;down=-25.8790912628,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.05309069157,1.05309069157,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.765469664,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-31_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.8991889954;east=-10.5314226151;down=-25.8790912628,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.05309069157,1.05309069157,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.86704304,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.8991889954;east=-10.5314226151;down=-25.8790912628,Attitude:pitch=0.0526241436601;yaw=1.683796525;roll=0.0431699976325,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.05309069157,1.05309069157,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.969139545,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191368;lon=-86.2399493;alt=270.56,LocationGlobalRelative:lat=41.5191368;lon=-86.2399493;alt=19.77,LocationLocal:north=-50.8991889954;east=-10.5314226151;down=-25.8790912628,Attitude:pitch=0.0292412247509;yaw=1.68598771095;roll=0.0386011749506,[-0.32; 1.22; -0.05],GPSInfo:fix=4;num_sat=11,1.05309069157,1.05309069157,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0504759530004,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191328;lon=-86.2399349;alt=270.58,LocationGlobalRelative:lat=41.5191328;lon=-86.2399349;alt=19.79,LocationLocal:north=-51.1648826599;east=-9.98645401001;down=-25.8923015594,Attitude:pitch=0.0292412247509;yaw=1.68598771095;roll=0.0386011749506,[-0.38; 0.93; -0.06],GPSInfo:fix=4;num_sat=11,1.05309069157,1.05309069157,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154496544,Rangefinder: distance=None; voltage=None,None,None,97,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191328;lon=-86.2399349;alt=270.58,LocationGlobalRelative:lat=41.5191328;lon=-86.2399349;alt=19.79,LocationLocal:north=-51.1648826599;east=-9.98645401001;down=-25.8923015594,Attitude:pitch=0.0292412247509;yaw=1.68598771095;roll=0.0386011749506,[-0.38; 0.93; -0.06],GPSInfo:fix=4;num_sat=11,1.14490163326,1.14490163326,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.26268335,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191328;lon=-86.2399349;alt=270.58,LocationGlobalRelative:lat=41.5191328;lon=-86.2399349;alt=19.79,LocationLocal:north=-51.1648826599;east=-9.98645401001;down=-25.8923015594,Attitude:pitch=0.0292412247509;yaw=1.68598771095;roll=0.0386011749506,[-0.38; 0.93; -0.06],GPSInfo:fix=4;num_sat=11,1.14490163326,1.14490163326,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.366638209,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191328;lon=-86.2399349;alt=270.58,LocationGlobalRelative:lat=41.5191328;lon=-86.2399349;alt=19.79,LocationLocal:north=-51.1648826599;east=-9.98645401001;down=-25.8923015594,Attitude:pitch=0.0292412247509;yaw=1.68598771095;roll=0.0386011749506,[-0.38; 0.93; -0.06],GPSInfo:fix=4;num_sat=11,1.14490163326,1.14490163326,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.418017971,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191328;lon=-86.2399349;alt=270.58,LocationGlobalRelative:lat=41.5191328;lon=-86.2399349;alt=19.79,LocationLocal:north=-51.1648826599;east=-9.98645401001;down=-25.8923015594,Attitude:pitch=0.0256608370692;yaw=1.6825350523;roll=0.0173466391861,[-0.38; 0.93; -0.06],GPSInfo:fix=4;num_sat=11,1.14490163326,1.14490163326,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.520770094,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191303;lon=-86.2399277;alt=270.6,LocationGlobalRelative:lat=41.5191303;lon=-86.2399277;alt=19.81,LocationLocal:north=-51.4420051575;east=-9.38846111298;down=-25.9128684998,Attitude:pitch=0.0256608370692;yaw=1.6825350523;roll=0.0173466391861,[-0.31; 0.98; -0.08],GPSInfo:fix=4;num_sat=11,1.14490163326,1.14490163326,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.624075819001,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191303;lon=-86.2399277;alt=270.6,LocationGlobalRelative:lat=41.5191303;lon=-86.2399277;alt=19.81,LocationLocal:north=-51.4420051575;east=-9.38846111298;down=-25.9128684998,Attitude:pitch=0.0256608370692;yaw=1.6825350523;roll=0.0173466391861,[-0.31; 0.98; -0.08],GPSInfo:fix=4;num_sat=11,0.873212397099,0.873212397099,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.725495864001,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-32_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191303;lon=-86.2399277;alt=270.6,LocationGlobalRelative:lat=41.5191303;lon=-86.2399277;alt=19.81,LocationLocal:north=-51.4420051575;east=-9.38846111298;down=-25.9128684998,Attitude:pitch=0.0256608370692;yaw=1.6825350523;roll=0.0173466391861,[-0.31; 0.98; -0.08],GPSInfo:fix=4;num_sat=11,0.873212397099,0.873212397099,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0511071209994,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
2017_07_18__15-06-33_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191303;lon=-86.2399277;alt=270.6,LocationGlobalRelative:lat=41.5191303;lon=-86.2399277;alt=19.81,LocationLocal:north=-51.4420051575;east=-9.38846111298;down=-25.9128684998,Attitude:pitch=0.0256608370692;yaw=1.6825350523;roll=0.0173466391861,[-0.31; 0.98; -0.08],GPSInfo:fix=4;num_sat=11,0.873212397099,0.873212397099,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.156760105,Rangefinder: distance=None; voltage=None,None,None,96,True,ACTIVE,GUIDED,True
