time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-54-47_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194375;lon=-86.2401323;alt=250.7,LocationGlobalRelative:lat=41.5194375;lon=-86.2401323;alt=0.22,LocationLocal:north=-17.2525787354;east=-26.4448432922;down=-5.27418518066,Attitude:pitch=0.0124496258795;yaw=3.13756322861;roll=0.0120548093691,[0.0; -0.07; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.029528038,Rangefinder: distance=None; voltage=None,None,None,179,True,CRITICAL,ALT_HOLD,False
2017_07_18__14-59-02_079,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194215;lon=-86.240129;alt=250.33,LocationGlobalRelative:lat=41.5194215;lon=-86.240129;alt=-0.15,LocationLocal:north=-19.0293045044;east=-26.1707954407;down=-5.43070173264,Attitude:pitch=0.00658026710153;yaw=-3.11029839516;roll=0.00922115426511,[-0.04; 0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.289997547,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_179,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194215;lon=-86.240129;alt=250.33,LocationGlobalRelative:lat=41.5194215;lon=-86.240129;alt=-0.15,LocationLocal:north=-19.0293045044;east=-26.1707954407;down=-5.43070173264,Attitude:pitch=0.00658026710153;yaw=-3.11029839516;roll=0.00922115426511,[-0.04; 0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102410035,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_279,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194215;lon=-86.240129;alt=250.33,LocationGlobalRelative:lat=41.5194215;lon=-86.240129;alt=-0.15,LocationLocal:north=-19.0293045044;east=-26.1707954407;down=-5.43070173264,Attitude:pitch=0.00658026710153;yaw=-3.11029839516;roll=0.00922115426511,[-0.04; 0.03; -0.01],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204343294999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_379,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194217;lon=-86.2401291;alt=250.35,LocationGlobalRelative:lat=41.5194217;lon=-86.2401291;alt=-0.13,LocationLocal:north=-19.0035400391;east=-26.175157547;down=-5.45840406418,Attitude:pitch=0.00658026710153;yaw=-3.11029839516;roll=0.00922115426511,[-0.02; 0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.309402739999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_479,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194217;lon=-86.2401291;alt=250.35,LocationGlobalRelative:lat=41.5194217;lon=-86.2401291;alt=-0.13,LocationLocal:north=-19.0035400391;east=-26.175157547;down=-5.45840406418,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.02; 0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.360294818,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194217;lon=-86.2401291;alt=250.35,LocationGlobalRelative:lat=41.5194217;lon=-86.2401291;alt=-0.13,LocationLocal:north=-19.0035400391;east=-26.175157547;down=-5.45840406418,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.02; 0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.464414214,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194217;lon=-86.2401291;alt=250.35,LocationGlobalRelative:lat=41.5194217;lon=-86.2401291;alt=-0.13,LocationLocal:north=-19.0035400391;east=-26.175157547;down=-5.45840406418,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.02; 0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.566633065,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194217;lon=-86.2401291;alt=250.35,LocationGlobalRelative:lat=41.5194217;lon=-86.2401291;alt=-0.13,LocationLocal:north=-19.0035400391;east=-26.175157547;down=-5.45840406418,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.02; 0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.667738313,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194217;lon=-86.2401291;alt=250.35,LocationGlobalRelative:lat=41.5194217;lon=-86.2401291;alt=-0.13,LocationLocal:north=-19.0035400391;east=-26.175157547;down=-5.45840406418,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.02; 0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.769894604,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-02_981,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401294;alt=250.38,LocationGlobalRelative:lat=41.5194221;lon=-86.2401294;alt=-0.1,LocationLocal:north=-18.9644432068;east=-26.1993217468;down=-5.48251056671,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.873182433,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401294;alt=250.38,LocationGlobalRelative:lat=41.5194221;lon=-86.2401294;alt=-0.1,LocationLocal:north=-18.9644432068;east=-26.1993217468;down=-5.48251056671,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.974519979,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_179,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401294;alt=250.38,LocationGlobalRelative:lat=41.5194221;lon=-86.2401294;alt=-0.1,LocationLocal:north=-18.9644432068;east=-26.1993217468;down=-5.48251056671,Attitude:pitch=0.00681578181684;yaw=-3.11031866074;roll=0.00957420561463,[-0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.076320693,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401294;alt=250.38,LocationGlobalRelative:lat=41.5194221;lon=-86.2401294;alt=-0.1,LocationLocal:north=-18.9644432068;east=-26.1993217468;down=-5.48251056671,Attitude:pitch=0.00721404887736;yaw=-3.11034846306;roll=0.00998782459646,[-0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0282842703164,0.0282842703164,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.178061894,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401294;alt=250.38,LocationGlobalRelative:lat=41.5194221;lon=-86.2401294;alt=-0.1,LocationLocal:north=-18.9644432068;east=-26.1993217468;down=-5.48251056671,Attitude:pitch=0.00721404887736;yaw=-3.11034846306;roll=0.00998782459646,[-0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.279694023,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401294;alt=250.38,LocationGlobalRelative:lat=41.5194221;lon=-86.2401294;alt=-0.1,LocationLocal:north=-18.9644432068;east=-26.1993217468;down=-5.48251056671,Attitude:pitch=0.00721404887736;yaw=-3.11034846306;roll=0.00998782459646,[-0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0504110249994,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194224;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.930393219;east=-26.2105712891;down=-5.50422954559,Attitude:pitch=0.00721404887736;yaw=-3.11034846306;roll=0.00998782459646,[0.0; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.0608276240528,0.0608276240528,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154217212,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_679,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194224;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.930393219;east=-26.2105712891;down=-5.50422954559,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.0; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.260692973,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194224;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.930393219;east=-26.2105712891;down=-5.50422954559,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.0; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.362395643,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_879,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194224;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.930393219;east=-26.2105712891;down=-5.50422954559,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.0; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.464506595,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-03_979,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194224;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.930393219;east=-26.2105712891;down=-5.50422954559,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.0; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.567044601999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_079,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194224;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.930393219;east=-26.2105712891;down=-5.50422954559,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.0; -0.01; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.670254772,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_179,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194228;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.930393219;east=-26.2105712891;down=-5.50422954559,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.771963550999,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194228;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.8880462646;east=-26.2046279907;down=-5.5055847168,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.875291628,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_381,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194228;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.8880462646;east=-26.2046279907;down=-5.5055847168,Attitude:pitch=0.00744474492967;yaw=-3.11040616035;roll=0.0100949415937,[0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.10770329088,0.10770329088,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.978241799,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194228;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.8880462646;east=-26.2046279907;down=-5.5055847168,Attitude:pitch=0.00768413022161;yaw=-3.11042618752;roll=0.0099821453914,[0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.226274162531,0.226274162531,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.030688458,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_579,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401295;alt=250.4,LocationGlobalRelative:lat=41.5194228;lon=-86.2401295;alt=-0.08,LocationLocal:north=-18.8880462646;east=-26.2046279907;down=-5.5055847168,Attitude:pitch=0.00768413022161;yaw=-3.11042618752;roll=0.0099821453914,[0.01; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.226274162531,0.226274162531,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.133157225,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401292;alt=250.41,LocationGlobalRelative:lat=41.5194228;lon=-86.2401292;alt=-0.07,LocationLocal:north=-18.8820533752;east=-26.1822109222;down=-5.51710224152,Attitude:pitch=0.00768413022161;yaw=-3.11042618752;roll=0.0099821453914,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.226274162531,0.226274162531,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102036328,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401292;alt=250.41,LocationGlobalRelative:lat=41.5194228;lon=-86.2401292;alt=-0.07,LocationLocal:north=-18.8820533752;east=-26.1822109222;down=-5.51710224152,Attitude:pitch=0.00768413022161;yaw=-3.11042618752;roll=0.0099821453914,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.226274162531,0.226274162531,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204604453001,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_879,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401292;alt=250.41,LocationGlobalRelative:lat=41.5194228;lon=-86.2401292;alt=-0.07,LocationLocal:north=-18.8820533752;east=-26.1822109222;down=-5.51710224152,Attitude:pitch=0.0073376391083;yaw=-3.11051177979;roll=0.00970076490194,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.306466581001,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-04_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194228;lon=-86.2401292;alt=250.41,LocationGlobalRelative:lat=41.5194228;lon=-86.2401292;alt=-0.07,LocationLocal:north=-18.8820533752;east=-26.1822109222;down=-5.51710224152,Attitude:pitch=0.0073376391083;yaw=-3.11051177979;roll=0.00970076490194,[0.0; 0.0; 0.0],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0504817560004,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_079,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.240129;alt=250.43,LocationGlobalRelative:lat=41.5194226;lon=-86.240129;alt=-0.05,LocationLocal:north=-18.8820533752;east=-26.1822109222;down=-5.51710224152,Attitude:pitch=0.0073376391083;yaw=-3.11051177979;roll=0.00970076490194,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.15395972,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_179,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.240129;alt=250.43,LocationGlobalRelative:lat=41.5194226;lon=-86.240129;alt=-0.05,LocationLocal:north=-18.9128684998;east=-26.1694602966;down=-5.53627967834,Attitude:pitch=0.0073376391083;yaw=-3.11051177979;roll=0.00970076490194,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.254932756,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.240129;alt=250.43,LocationGlobalRelative:lat=41.5194226;lon=-86.240129;alt=-0.05,LocationLocal:north=-18.9128684998;east=-26.1694602966;down=-5.53627967834,Attitude:pitch=0.0073376391083;yaw=-3.11051177979;roll=0.00970076490194,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.356986285,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.240129;alt=250.43,LocationGlobalRelative:lat=41.5194226;lon=-86.240129;alt=-0.05,LocationLocal:north=-18.9128684998;east=-26.1694602966;down=-5.53627967834,Attitude:pitch=0.0073376391083;yaw=-3.11051177979;roll=0.00970076490194,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0943398103118,0.0943398103118,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.460234932,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_479,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.240129;alt=250.43,LocationGlobalRelative:lat=41.5194226;lon=-86.240129;alt=-0.05,LocationLocal:north=-18.9128684998;east=-26.1694602966;down=-5.53627967834,Attitude:pitch=0.00673462450504;yaw=-3.11065602303;roll=0.00963858235627,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.562834387,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.240129;alt=250.43,LocationGlobalRelative:lat=41.5194226;lon=-86.240129;alt=-0.05,LocationLocal:north=-18.9128684998;east=-26.1694602966;down=-5.53627967834,Attitude:pitch=0.00673462450504;yaw=-3.11065602303;roll=0.00963858235627,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.668003584,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_679,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194226;lon=-86.240129;alt=250.43,LocationGlobalRelative:lat=41.5194226;lon=-86.240129;alt=-0.05,LocationLocal:north=-18.9128684998;east=-26.1694602966;down=-5.53627967834,Attitude:pitch=0.00673462450504;yaw=-3.11065602303;roll=0.00963858235627,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.770230993,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_779,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401292;alt=250.44,LocationGlobalRelative:lat=41.5194224;lon=-86.2401292;alt=-0.04,LocationLocal:north=-18.9128684998;east=-26.1694602966;down=-5.53627967834,Attitude:pitch=0.00673462450504;yaw=-3.11065602303;roll=0.00963858235627,[-0.01; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.872103714,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401292;alt=250.44,LocationGlobalRelative:lat=41.5194224;lon=-86.2401292;alt=-0.04,LocationLocal:north=-18.9260044098;east=-26.1807231903;down=-5.54467487335,Attitude:pitch=0.00673462450504;yaw=-3.11065602303;roll=0.00963858235627,[-0.01; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.973655,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-05_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401292;alt=250.44,LocationGlobalRelative:lat=41.5194224;lon=-86.2401292;alt=-0.04,LocationLocal:north=-18.9260044098;east=-26.1807231903;down=-5.54467487335,Attitude:pitch=0.00673462450504;yaw=-3.11065602303;roll=0.00963858235627,[-0.01; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.076302867,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__14-59-06_079,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194224;lon=-86.2401292;alt=250.44,LocationGlobalRelative:lat=41.5194224;lon=-86.2401292;alt=-0.04,LocationLocal:north=-18.9260044098;east=-26.1807231903;down=-5.54467487335,Attitude:pitch=0.00673462450504;yaw=-3.11065602303;roll=0.00963858235627,[-0.01; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.133860467,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
