time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-01-10_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519432;lon=-86.2401402;alt=249.89,LocationGlobalRelative:lat=41.519432;lon=-86.2401402;alt=-0.59,LocationLocal:north=-17.8560085297;east=-27.0981349945;down=-5.53496742249,Attitude:pitch=0.0111317746341;yaw=-3.10959482193;roll=0.0107780294493,[0.01; -0.05; 0.0],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.543894464,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-02-37_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194347;lon=-86.240126;alt=250.45,LocationGlobalRelative:lat=41.5194347;lon=-86.240126;alt=-0.03,LocationLocal:north=-17.5639762878;east=-25.9152088165;down=-5.58000421524,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.214009344578,0.214009344578,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.975688428,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-37_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194347;lon=-86.240126;alt=250.45,LocationGlobalRelative:lat=41.5194347;lon=-86.240126;alt=-0.03,LocationLocal:north=-17.5639762878;east=-25.9152088165;down=-5.58000421524,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.214009344578,0.214009344578,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.07792099,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_092,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194347;lon=-86.240126;alt=250.45,LocationGlobalRelative:lat=41.5194347;lon=-86.240126;alt=-0.03,LocationLocal:north=-17.5639762878;east=-25.9152088165;down=-5.58000421524,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.130391825,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194347;lon=-86.240126;alt=250.45,LocationGlobalRelative:lat=41.5194347;lon=-86.240126;alt=-0.03,LocationLocal:north=-17.5639762878;east=-25.9152088165;down=-5.58000421524,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.231922575,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194347;lon=-86.240126;alt=250.45,LocationGlobalRelative:lat=41.5194347;lon=-86.240126;alt=-0.03,LocationLocal:north=-17.5639762878;east=-25.9152088165;down=-5.58000421524,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.333911503,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194347;lon=-86.240126;alt=250.45,LocationGlobalRelative:lat=41.5194347;lon=-86.240126;alt=-0.03,LocationLocal:north=-17.5639762878;east=-25.9152088165;down=-5.58000421524,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0519360379994,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5639762878;east=-25.9152088165;down=-5.58000421524,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.163954066,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.266147752,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00766444765031;yaw=-3.10542392731;roll=0.00952106621116,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.368289209,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.170880064368,0.170880064368,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.471617927,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.170880064368,0.170880064368,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.576482586,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-38_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.170880064368,0.170880064368,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.68129148,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.170880064368,0.170880064368,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.783362355,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_190,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.884568327,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.988880793,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.04084822,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_490,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194346;lon=-86.2401262;alt=250.43,LocationGlobalRelative:lat=41.5194346;lon=-86.2401262;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.03; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.144766806,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194344;lon=-86.2401264;alt=250.43,LocationGlobalRelative:lat=41.5194344;lon=-86.2401264;alt=-0.05,LocationLocal:north=-17.5688552856;east=-25.931646347;down=-5.56820774078,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.246011431,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194344;lon=-86.2401264;alt=250.43,LocationGlobalRelative:lat=41.5194344;lon=-86.2401264;alt=-0.05,LocationLocal:north=-17.5915107727;east=-25.9506015778;down=-5.56796121597,Attitude:pitch=0.00778041407466;yaw=-3.10535931587;roll=0.00935344304889,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.346963335,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194344;lon=-86.2401264;alt=250.43,LocationGlobalRelative:lat=41.5194344;lon=-86.2401264;alt=-0.05,LocationLocal:north=-17.5915107727;east=-25.9506015778;down=-5.56796121597,Attitude:pitch=0.00794420950115;yaw=-3.10540056229;roll=0.00900491606444,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.449873948,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194344;lon=-86.2401264;alt=250.43,LocationGlobalRelative:lat=41.5194344;lon=-86.2401264;alt=-0.05,LocationLocal:north=-17.5915107727;east=-25.9506015778;down=-5.56796121597,Attitude:pitch=0.00794420950115;yaw=-3.10540056229;roll=0.00900491606444,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.5526034,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-39_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194344;lon=-86.2401264;alt=250.43,LocationGlobalRelative:lat=41.5194344;lon=-86.2401264;alt=-0.05,LocationLocal:north=-17.5915107727;east=-25.9506015778;down=-5.56796121597,Attitude:pitch=0.00794420950115;yaw=-3.10540056229;roll=0.00900491606444,[0.0; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.654806481,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_090,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401266;alt=250.43,LocationGlobalRelative:lat=41.5194342;lon=-86.2401266;alt=-0.05,LocationLocal:north=-17.5915107727;east=-25.9506015778;down=-5.56796121597,Attitude:pitch=0.00794420950115;yaw=-3.10540056229;roll=0.00900491606444,[-0.01; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102797966,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401266;alt=250.43,LocationGlobalRelative:lat=41.5194342;lon=-86.2401266;alt=-0.05,LocationLocal:north=-17.6172218323;east=-25.963891983;down=-5.56628227234,Attitude:pitch=0.00794420950115;yaw=-3.10540056229;roll=0.00900491606444,[-0.01; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.205119554,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401266;alt=250.43,LocationGlobalRelative:lat=41.5194342;lon=-86.2401266;alt=-0.05,LocationLocal:north=-17.6172218323;east=-25.963891983;down=-5.56628227234,Attitude:pitch=0.00794420950115;yaw=-3.10540056229;roll=0.00900491606444,[-0.01; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.30684765,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401266;alt=250.43,LocationGlobalRelative:lat=41.5194342;lon=-86.2401266;alt=-0.05,LocationLocal:north=-17.6172218323;east=-25.963891983;down=-5.56628227234,Attitude:pitch=0.00791513361037;yaw=-3.10543417931;roll=0.00894355867058,[-0.01; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.41069755,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401266;alt=250.43,LocationGlobalRelative:lat=41.5194342;lon=-86.2401266;alt=-0.05,LocationLocal:north=-17.6172218323;east=-25.963891983;down=-5.56628227234,Attitude:pitch=0.00791513361037;yaw=-3.10543417931;roll=0.00894355867058,[-0.01; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.513485094,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_590,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194342;lon=-86.2401266;alt=250.43,LocationGlobalRelative:lat=41.5194342;lon=-86.2401266;alt=-0.05,LocationLocal:north=-17.6172218323;east=-25.963891983;down=-5.56628227234,Attitude:pitch=0.00791513361037;yaw=-3.10543417931;roll=0.00894355867058,[-0.01; -0.02; 0.0],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.618280653,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_690,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194338;lon=-86.2401266;alt=250.44,LocationGlobalRelative:lat=41.5194338;lon=-86.2401266;alt=-0.04,LocationLocal:north=-17.6577167511;east=-25.9661140442;down=-5.57704496384,Attitude:pitch=0.00791513361037;yaw=-3.10543417931;roll=0.00894355867058,[-0.02; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.0360555127263,0.0360555127263,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.719194071999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194338;lon=-86.2401266;alt=250.44,LocationGlobalRelative:lat=41.5194338;lon=-86.2401266;alt=-0.04,LocationLocal:north=-17.6577167511;east=-25.9661140442;down=-5.57704496384,Attitude:pitch=0.00772569142282;yaw=-3.1054418087;roll=0.00875540915877,[-0.02; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.123693168163,0.123693168163,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.82186036,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_890,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194338;lon=-86.2401266;alt=250.44,LocationGlobalRelative:lat=41.5194338;lon=-86.2401266;alt=-0.04,LocationLocal:north=-17.6577167511;east=-25.9661140442;down=-5.57704496384,Attitude:pitch=0.00772569142282;yaw=-3.1054418087;roll=0.00875540915877,[-0.02; -0.01; 0.01],GPSInfo:fix=4;num_sat=11,0.123693168163,0.123693168163,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0506544179998,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-40_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401266;alt=250.45,LocationGlobalRelative:lat=41.5194335;lon=-86.2401266;alt=-0.03,LocationLocal:north=-17.6992778778;east=-25.9634056091;down=-5.58945941925,Attitude:pitch=0.00772569142282;yaw=-3.1054418087;roll=0.00875540915877,[-0.03; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.123693168163,0.123693168163,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.153086955,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401266;alt=250.45,LocationGlobalRelative:lat=41.5194335;lon=-86.2401266;alt=-0.03,LocationLocal:north=-17.6992778778;east=-25.9634056091;down=-5.58945941925,Attitude:pitch=0.00763008929789;yaw=-3.10549354553;roll=0.00852510239929,[-0.03; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.258768555,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_192,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194335;lon=-86.2401266;alt=250.45,LocationGlobalRelative:lat=41.5194335;lon=-86.2401266;alt=-0.03,LocationLocal:north=-17.6992778778;east=-25.9634056091;down=-5.58945941925,Attitude:pitch=0.00763008929789;yaw=-3.10549354553;roll=0.00852510239929,[-0.03; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.362758441,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194334;lon=-86.2401267;alt=250.46,LocationGlobalRelative:lat=41.5194334;lon=-86.2401267;alt=-0.02,LocationLocal:north=-17.7066020966;east=-25.9732322693;down=-5.59418773651,Attitude:pitch=0.00763008929789;yaw=-3.10549354553;roll=0.00852510239929,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.415844638,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194334;lon=-86.2401267;alt=250.46,LocationGlobalRelative:lat=41.5194334;lon=-86.2401267;alt=-0.02,LocationLocal:north=-17.7066020966;east=-25.9732322693;down=-5.59418773651,Attitude:pitch=0.00805894657969;yaw=-3.1054828167;roll=0.00847988855094,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.519351256,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194334;lon=-86.2401267;alt=250.46,LocationGlobalRelative:lat=41.5194334;lon=-86.2401267;alt=-0.02,LocationLocal:north=-17.7066020966;east=-25.9732322693;down=-5.59418773651,Attitude:pitch=0.00805894657969;yaw=-3.1054828167;roll=0.00847988855094,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.620583506,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194334;lon=-86.2401267;alt=250.46,LocationGlobalRelative:lat=41.5194334;lon=-86.2401267;alt=-0.02,LocationLocal:north=-17.7066020966;east=-25.9732322693;down=-5.59418773651,Attitude:pitch=0.00805894657969;yaw=-3.1054828167;roll=0.00847988855094,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.728839568,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194334;lon=-86.2401267;alt=250.46,LocationGlobalRelative:lat=41.5194334;lon=-86.2401267;alt=-0.02,LocationLocal:north=-17.7066020966;east=-25.9732322693;down=-5.59418773651,Attitude:pitch=0.00805894657969;yaw=-3.1054828167;roll=0.00847988855094,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.831290235,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194334;lon=-86.2401267;alt=250.46,LocationGlobalRelative:lat=41.5194334;lon=-86.2401267;alt=-0.02,LocationLocal:north=-17.7066020966;east=-25.9732322693;down=-5.59418773651,Attitude:pitch=0.00805894657969;yaw=-3.1054828167;roll=0.00847988855094,[-0.02; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102095527001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-41_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.2401269;alt=250.46,LocationGlobalRelative:lat=41.5194333;lon=-86.2401269;alt=-0.02,LocationLocal:north=-17.7131576538;east=-25.9914569855;down=-5.59330511093,Attitude:pitch=0.00805894657969;yaw=-3.1054828167;roll=0.00847988855094,[-0.01; 0.0; 0.01],GPSInfo:fix=4;num_sat=11,0.0499999970198,0.0499999970198,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203842703,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
