time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-20-49_981,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194205;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194205;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.22329080105;east=0.104539528489;down=0.91177457571,Attitude:pitch=0.0235285293311;yaw=-2.98016381264;roll=0.000590127892792,[0.1; 0.02; 0.01],GPSInfo:fix=4;num_sat=8,0.104403063655,0.104403063655,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0506403859999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-30_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.240122;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.240122;alt=1.42,LocationLocal:north=-0.83035492897;east=0.251391619444;down=0.640394032001,Attitude:pitch=0.0235548336059;yaw=-2.97700023651;roll=0.00175637938082,[0.18; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.406789367001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-30_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.240122;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.240122;alt=1.42,LocationLocal:north=-0.83035492897;east=0.251391619444;down=0.640394032001,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.18; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.509493127,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-30_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.240122;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.240122;alt=1.42,LocationLocal:north=-0.83035492897;east=0.251391619444;down=0.640394032001,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.18; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.612269720001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-30_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.240122;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.240122;alt=1.42,LocationLocal:north=-0.83035492897;east=0.251391619444;down=0.640394032001,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.18; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.713935569001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-30_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.240122;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.240122;alt=1.42,LocationLocal:north=-0.83035492897;east=0.251391619444;down=0.640394032001,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.18; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.815015476001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-30_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.240122;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.240122;alt=1.42,LocationLocal:north=-0.83035492897;east=0.251391619444;down=0.640394032001,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.18; -0.04; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.919160631001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-30_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.2401223;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.2401223;alt=1.42,LocationLocal:north=-0.83035492897;east=0.251391619444;down=0.640394032001,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.17; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.021629804,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.2401223;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.2401223;alt=1.42,LocationLocal:north=-0.825929701328;east=0.232066109776;down=0.644819796085,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.17; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.125822987,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.2401223;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.2401223;alt=1.42,LocationLocal:north=-0.825929701328;east=0.232066109776;down=0.644819796085,Attitude:pitch=0.0231714267284;yaw=-2.97695469856;roll=0.00154368765652,[0.17; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.111803397536,0.111803397536,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.22714281,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.2401223;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.2401223;alt=1.42,LocationLocal:north=-0.825929701328;east=0.232066109776;down=0.644819796085,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.17; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.228035077453,0.228035077453,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.331053464,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.2401223;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.2401223;alt=1.42,LocationLocal:north=-0.825929701328;east=0.232066109776;down=0.644819796085,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.17; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.228035077453,0.228035077453,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0510737289997,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519424;lon=-86.2401223;alt=249.84,LocationGlobalRelative:lat=41.519424;lon=-86.2401223;alt=1.42,LocationLocal:north=-0.825929701328;east=0.232066109776;down=0.644819796085,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.17; -0.03; 0.01],GPSInfo:fix=3;num_sat=8,0.228035077453,0.228035077453,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.153428402999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194234;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194234;lon=-86.240122;alt=1.41,LocationLocal:north=-0.896032214165;east=0.250303387642;down=0.655452430248,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.13; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.228035077453,0.228035077453,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.255650227999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_681,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194234;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194234;lon=-86.240122;alt=1.41,LocationLocal:north=-0.896032214165;east=0.250303387642;down=0.655452430248,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.13; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.228035077453,0.228035077453,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.359013347,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194234;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194234;lon=-86.240122;alt=1.41,LocationLocal:north=-0.896032214165;east=0.250303387642;down=0.655452430248,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.13; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0905538499355,0.0905538499355,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.415085495,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194234;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194234;lon=-86.240122;alt=1.41,LocationLocal:north=-0.896032214165;east=0.250303387642;down=0.655452430248,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.13; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0905538499355,0.0905538499355,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.5168381,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-31_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194234;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194234;lon=-86.240122;alt=1.41,LocationLocal:north=-0.896032214165;east=0.250303387642;down=0.655452430248,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.13; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0905538499355,0.0905538499355,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.619397093,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194227;lon=-86.2401221;alt=249.83,LocationGlobalRelative:lat=41.5194227;lon=-86.2401221;alt=1.41,LocationLocal:north=-0.975303649902;east=0.242201030254;down=0.658044278622,Attitude:pitch=0.0229744743556;yaw=-2.97689986229;roll=0.00142921507359,[0.09; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0905538499355,0.0905538499355,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.724367764999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194227;lon=-86.2401221;alt=249.83,LocationGlobalRelative:lat=41.5194227;lon=-86.2401221;alt=1.41,LocationLocal:north=-0.975303649902;east=0.242201030254;down=0.658044278622,Attitude:pitch=0.0215432811528;yaw=-2.97684764862;roll=0.000759234651923,[0.09; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0905538499355,0.0905538499355,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.827398666,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_281,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194227;lon=-86.2401221;alt=249.83,LocationGlobalRelative:lat=41.5194227;lon=-86.2401221;alt=1.41,LocationLocal:north=-0.975303649902;east=0.242201030254;down=0.658044278622,Attitude:pitch=0.0215432811528;yaw=-2.97684764862;roll=0.000759234651923,[0.09; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.0905538499355,0.0905538499355,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.928885653,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194227;lon=-86.2401221;alt=249.83,LocationGlobalRelative:lat=41.5194227;lon=-86.2401221;alt=1.41,LocationLocal:north=-0.975303649902;east=0.242201030254;down=0.658044278622,Attitude:pitch=0.0215432811528;yaw=-2.97684764862;roll=0.000759234651923,[0.09; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.101980388165,0.101980388165,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.030541625,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194227;lon=-86.2401221;alt=249.83,LocationGlobalRelative:lat=41.5194227;lon=-86.2401221;alt=1.41,LocationLocal:north=-0.975303649902;east=0.242201030254;down=0.658044278622,Attitude:pitch=0.0215432811528;yaw=-2.97684764862;roll=0.000759234651923,[0.09; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.101980388165,0.101980388165,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.05070634,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194227;lon=-86.2401221;alt=249.83,LocationGlobalRelative:lat=41.5194227;lon=-86.2401221;alt=1.41,LocationLocal:north=-0.975303649902;east=0.242201030254;down=0.658044278622,Attitude:pitch=0.0215432811528;yaw=-2.97684764862;roll=0.000759234651923,[0.09; -0.01; 0.0],GPSInfo:fix=3;num_sat=8,0.101980388165,0.101980388165,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.151695732,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401222;alt=249.83,LocationGlobalRelative:lat=41.5194221;lon=-86.2401222;alt=1.41,LocationLocal:north=-1.04406440258;east=0.239907249808;down=0.653103232384,Attitude:pitch=0.0214368719608;yaw=-2.97679615021;roll=0.00073491409421,[0.07; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.101980388165,0.101980388165,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.256294321,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401222;alt=249.83,LocationGlobalRelative:lat=41.5194221;lon=-86.2401222;alt=1.41,LocationLocal:north=-1.04406440258;east=0.239907249808;down=0.653103232384,Attitude:pitch=0.0214368719608;yaw=-2.97679615021;roll=0.00073491409421,[0.07; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0538516454399,0.0538516454399,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.358880395001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401222;alt=249.83,LocationGlobalRelative:lat=41.5194221;lon=-86.2401222;alt=1.41,LocationLocal:north=-1.04406440258;east=0.239907249808;down=0.653103232384,Attitude:pitch=0.0214368719608;yaw=-2.97679615021;roll=0.00073491409421,[0.07; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0538516454399,0.0538516454399,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.460407381001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-32_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194221;lon=-86.2401222;alt=249.83,LocationGlobalRelative:lat=41.5194221;lon=-86.2401222;alt=1.41,LocationLocal:north=-1.04406440258;east=0.239907249808;down=0.653103232384,Attitude:pitch=0.0214368719608;yaw=-2.97679615021;roll=0.00073491409421,[0.07; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0538516454399,0.0538516454399,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.563063876,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194212;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194212;lon=-86.240122;alt=1.41,LocationLocal:north=-1.04406440258;east=0.239907249808;down=0.653103232384,Attitude:pitch=0.0214368719608;yaw=-2.97679615021;roll=0.00073491409421,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0538516454399,0.0538516454399,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.664701164001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194212;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194212;lon=-86.240122;alt=1.41,LocationLocal:north=-1.04406440258;east=0.239907249808;down=0.653103232384,Attitude:pitch=0.0214368719608;yaw=-2.97679615021;roll=0.00073491409421,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0538516454399,0.0538516454399,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.76649451,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194212;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194212;lon=-86.240122;alt=1.41,LocationLocal:north=-1.14287650585;east=0.251212388277;down=0.652371108532,Attitude:pitch=0.0209753792733;yaw=-2.97677874565;roll=0.000483524054289,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.869478648,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194212;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194212;lon=-86.240122;alt=1.41,LocationLocal:north=-1.14287650585;east=0.251212388277;down=0.652371108532,Attitude:pitch=0.0209753792733;yaw=-2.97677874565;roll=0.000483524054289,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.973238717001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194212;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194212;lon=-86.240122;alt=1.41,LocationLocal:north=-1.14287650585;east=0.251212388277;down=0.652371108532,Attitude:pitch=0.0209753792733;yaw=-2.97677874565;roll=0.000483524054289,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.023885296,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_581,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194212;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194212;lon=-86.240122;alt=1.41,LocationLocal:north=-1.14287650585;east=0.251212388277;down=0.652371108532,Attitude:pitch=0.0209753792733;yaw=-2.97677874565;roll=0.000483524054289,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.130856924,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194212;lon=-86.240122;alt=249.83,LocationGlobalRelative:lat=41.5194212;lon=-86.240122;alt=1.41,LocationLocal:north=-1.14287650585;east=0.251212388277;down=0.652371108532,Attitude:pitch=0.0209753792733;yaw=-2.97677874565;roll=0.000483524054289,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=8,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.23454561,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194207;lon=-86.2401225;alt=249.84,LocationGlobalRelative:lat=41.5194207;lon=-86.2401225;alt=1.42,LocationLocal:north=-1.19711279869;east=0.210467010736;down=0.645825386047,Attitude:pitch=0.0209753792733;yaw=-2.97677874565;roll=0.000483524054289,[0.04; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.103059632001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194207;lon=-86.2401225;alt=249.84,LocationGlobalRelative:lat=41.5194207;lon=-86.2401225;alt=1.42,LocationLocal:north=-1.19711279869;east=0.210467010736;down=0.645825386047,Attitude:pitch=0.021156610921;yaw=-2.97667264938;roll=0.00113916862756,[0.04; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.0640312358737,0.0640312358737,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.206195369,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-33_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194207;lon=-86.2401225;alt=249.84,LocationGlobalRelative:lat=41.5194207;lon=-86.2401225;alt=1.42,LocationLocal:north=-1.19711279869;east=0.210467010736;down=0.645825386047,Attitude:pitch=0.021156610921;yaw=-2.97667264938;roll=0.00113916862756,[0.04; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.307916289,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-34_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194207;lon=-86.2401225;alt=249.84,LocationGlobalRelative:lat=41.5194207;lon=-86.2401225;alt=1.42,LocationLocal:north=-1.19711279869;east=0.210467010736;down=0.645825386047,Attitude:pitch=0.021156610921;yaw=-2.97667264938;roll=0.00113916862756,[0.04; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.412907382,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-34_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194207;lon=-86.2401225;alt=249.84,LocationGlobalRelative:lat=41.5194207;lon=-86.2401225;alt=1.42,LocationLocal:north=-1.19711279869;east=0.210467010736;down=0.645825386047,Attitude:pitch=0.021156610921;yaw=-2.97667264938;roll=0.00113916862756,[0.04; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.514375801,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-34_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194202;lon=-86.2401226;alt=249.83,LocationGlobalRelative:lat=41.5194202;lon=-86.2401226;alt=1.41,LocationLocal:north=-1.2562969923;east=0.205110281706;down=0.65880137682,Attitude:pitch=0.021156610921;yaw=-2.97667264938;roll=0.00113916862756,[0.03; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.00999999977648,0.00999999977648,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.61811418,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-34_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194202;lon=-86.2401226;alt=249.83,LocationGlobalRelative:lat=41.5194202;lon=-86.2401226;alt=1.41,LocationLocal:north=-1.2562969923;east=0.205110281706;down=0.65880137682,Attitude:pitch=0.0212973859161;yaw=-2.97669816017;roll=0.00101055391133,[0.03; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.161245152354,0.161245152354,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.721891732001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
2017_07_18__15-21-34_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194202;lon=-86.2401226;alt=249.83,LocationGlobalRelative:lat=41.5194202;lon=-86.2401226;alt=1.41,LocationLocal:north=-1.2562969923;east=0.205110281706;down=0.65880137682,Attitude:pitch=0.0212973859161;yaw=-2.97669816017;roll=0.00101055391133,[0.03; -0.02; 0.0],GPSInfo:fix=3;num_sat=8,0.161245152354,0.161245152354,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.82475837,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,GUIDED,False
