time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-23-03_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194005;lon=-86.2406092;alt=252.02,LocationGlobalRelative:lat=41.5194005;lon=-86.2406092;alt=-1.51,LocationLocal:north=-0.975295543671;east=-0.0768649280071;down=-0.262854069471,Attitude:pitch=0.058644503355;yaw=-2.22311472893;roll=0.00720455311239,[-0.05; 0.0; -0.07],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,1.204232454,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-32-40_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.51941;lon=-86.2406017;alt=252.19,LocationGlobalRelative:lat=41.51941;lon=-86.2406017;alt=0.63,LocationLocal:north=0.0908891707659;east=0.554558098316;down=-2.91611266136,Attitude:pitch=-0.00182465091348;yaw=0.261702120304;roll=-0.0119551541284,[0.12; 0.07; -0.11],GPSInfo:fix=4;num_sat=12,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.839;current=None;level=None,True,0.0507897070001,Rangefinder: distance=None; voltage=None,None,None,14,True,CRITICAL,LAND,False
2017_07_18__14-32-40_609,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.51941;lon=-86.2406017;alt=252.19,LocationGlobalRelative:lat=41.51941;lon=-86.2406017;alt=0.63,LocationLocal:north=0.0908891707659;east=0.554558098316;down=-2.91611266136,Attitude:pitch=-0.00182465091348;yaw=0.261702120304;roll=-0.0119551541284,[0.12; 0.07; -0.11],GPSInfo:fix=4;num_sat=12,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.839;current=None;level=None,True,0.154875351,Rangefinder: distance=None; voltage=None,None,None,14,True,CRITICAL,LAND,False
2017_07_18__14-32-40_709,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.51941;lon=-86.2406017;alt=252.19,LocationGlobalRelative:lat=41.51941;lon=-86.2406017;alt=0.63,LocationLocal:north=0.0908891707659;east=0.554558098316;down=-2.91611266136,Attitude:pitch=-0.00182465091348;yaw=0.261702120304;roll=-0.0119551541284,[0.12; 0.07; -0.11],GPSInfo:fix=4;num_sat=12,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.839;current=None;level=None,True,0.256787138,Rangefinder: distance=None; voltage=None,None,None,14,True,CRITICAL,LAND,False
2017_07_18__14-32-40_809,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.51941;lon=-86.2406017;alt=252.19,LocationGlobalRelative:lat=41.51941;lon=-86.2406017;alt=0.63,LocationLocal:north=0.0908891707659;east=0.554558098316;down=-2.91611266136,Attitude:pitch=-0.00182465091348;yaw=0.261702120304;roll=-0.0119551541284,[0.12; 0.07; -0.11],GPSInfo:fix=4;num_sat=12,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.360072856,Rangefinder: distance=None; voltage=None,None,None,14,True,CRITICAL,LAND,False
2017_07_18__14-32-40_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.51941;lon=-86.2406017;alt=252.19,LocationGlobalRelative:lat=41.51941;lon=-86.2406017;alt=0.63,LocationLocal:north=0.0908891707659;east=0.554558098316;down=-2.91611266136,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.07; -0.11],GPSInfo:fix=4;num_sat=12,0.031622774899,0.031622774899,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.466322154,Rangefinder: distance=None; voltage=None,None,None,14,True,CRITICAL,LAND,False
2017_07_18__14-32-41_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.571643229,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.673344775,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_211,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.052027187,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_309,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.102980355,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_409,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.205036251,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_509,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.835;current=None;level=None,True,0.308709577,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00177869573236;yaw=0.261892676353;roll=-0.0122248614207,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.842;current=None;level=None,True,0.410934929,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_709,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194104;lon=-86.2406009;alt=252.15,LocationGlobalRelative:lat=41.5194104;lon=-86.2406009;alt=0.59,LocationLocal:north=0.137386664748;east=0.624927103519;down=-2.91450810432,Attitude:pitch=-0.00154008157551;yaw=0.26202827692;roll=-0.0125634884462,[0.12; 0.06; -0.11],GPSInfo:fix=4;num_sat=12,0.0848528146744,0.0848528146744,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.842;current=None;level=None,True,0.515215102,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194106;lon=-86.2406003;alt=252.12,LocationGlobalRelative:lat=41.5194106;lon=-86.2406003;alt=0.56,LocationLocal:north=0.162374466658;east=0.669945299625;down=-2.91087651253,Attitude:pitch=-0.00154008157551;yaw=0.26202827692;roll=-0.0125634884462,[0.11; 0.05; -0.11],GPSInfo:fix=4;num_sat=12,0.0360555127263,0.0360555127263,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.842;current=None;level=None,True,0.620540137,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-41_909,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194106;lon=-86.2406003;alt=252.12,LocationGlobalRelative:lat=41.5194106;lon=-86.2406003;alt=0.56,LocationLocal:north=0.162374466658;east=0.669945299625;down=-2.91087651253,Attitude:pitch=-0.00154008157551;yaw=0.26202827692;roll=-0.0125634884462,[0.11; 0.05; -0.11],GPSInfo:fix=4;num_sat=12,0.0360555127263,0.0360555127263,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.842;current=None;level=None,True,0.724381143,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_009,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194106;lon=-86.2406003;alt=252.12,LocationGlobalRelative:lat=41.5194106;lon=-86.2406003;alt=0.56,LocationLocal:north=0.162374466658;east=0.669945299625;down=-2.91087651253,Attitude:pitch=-0.00154008157551;yaw=0.26202827692;roll=-0.0125634884462,[0.11; 0.05; -0.11],GPSInfo:fix=4;num_sat=12,0.0360555127263,0.0360555127263,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.842;current=None;level=None,True,0.826313532,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_109,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194106;lon=-86.2406003;alt=252.12,LocationGlobalRelative:lat=41.5194106;lon=-86.2406003;alt=0.56,LocationLocal:north=0.162374466658;east=0.669945299625;down=-2.91087651253,Attitude:pitch=-0.00154008157551;yaw=0.26202827692;roll=-0.0125634884462,[0.11; 0.05; -0.11],GPSInfo:fix=4;num_sat=12,0.0360555127263,0.0360555127263,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.842;current=None;level=None,True,0.929903351,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_209,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194106;lon=-86.2406003;alt=252.12,LocationGlobalRelative:lat=41.5194106;lon=-86.2406003;alt=0.56,LocationLocal:north=0.162374466658;east=0.669945299625;down=-2.91087651253,Attitude:pitch=-0.00154008157551;yaw=0.26202827692;roll=-0.0125634884462,[0.11; 0.05; -0.11],GPSInfo:fix=4;num_sat=12,0.0360555127263,0.0360555127263,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.83;current=None;level=None,True,1.031870822,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_309,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194109;lon=-86.2405999;alt=252.09,LocationGlobalRelative:lat=41.5194109;lon=-86.2405999;alt=0.53,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00161611102521;yaw=0.262178987265;roll=-0.0128071466461,[0.11; 0.04; -0.11],GPSInfo:fix=4;num_sat=12,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.83;current=None;level=None,True,1.140127602,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194109;lon=-86.2405999;alt=252.09,LocationGlobalRelative:lat=41.5194109;lon=-86.2405999;alt=0.53,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00161611102521;yaw=0.262178987265;roll=-0.0128071466461,[0.11; 0.04; -0.11],GPSInfo:fix=4;num_sat=12,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.83;current=None;level=None,True,0.105235049,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_509,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194109;lon=-86.2405999;alt=252.09,LocationGlobalRelative:lat=41.5194109;lon=-86.2405999;alt=0.53,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00161611102521;yaw=0.262178987265;roll=-0.0128071466461,[0.11; 0.04; -0.11],GPSInfo:fix=4;num_sat=12,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.83;current=None;level=None,True,0.20675766,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_611,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194109;lon=-86.2405999;alt=252.09,LocationGlobalRelative:lat=41.5194109;lon=-86.2405999;alt=0.53,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00161611102521;yaw=0.262178987265;roll=-0.0128071466461,[0.11; 0.04; -0.11],GPSInfo:fix=4;num_sat=12,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.83;current=None;level=None,True,0.310873033,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194109;lon=-86.2405999;alt=252.09,LocationGlobalRelative:lat=41.5194109;lon=-86.2405999;alt=0.53,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00161611102521;yaw=0.262178987265;roll=-0.0128071466461,[0.11; 0.04; -0.11],GPSInfo:fix=4;num_sat=12,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.83;current=None;level=None,True,0.364152743,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194109;lon=-86.2405999;alt=252.09,LocationGlobalRelative:lat=41.5194109;lon=-86.2405999;alt=0.53,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00161611102521;yaw=0.262178987265;roll=-0.0128071466461,[0.11; 0.04; -0.11],GPSInfo:fix=4;num_sat=11,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.854;current=None;level=None,True,0.466323141,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-42_909,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194109;lon=-86.2405999;alt=252.09,LocationGlobalRelative:lat=41.5194109;lon=-86.2405999;alt=0.53,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00169161893427;yaw=0.26223218441;roll=-0.0129854371771,[0.11; 0.04; -0.11],GPSInfo:fix=4;num_sat=11,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.854;current=None;level=None,True,0.572311632,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194111;lon=-86.2405995;alt=252.08,LocationGlobalRelative:lat=41.5194111;lon=-86.2405995;alt=0.52,LocationLocal:north=0.189943447709;east=0.705022871494;down=-2.91601347923,Attitude:pitch=-0.00169161893427;yaw=0.26223218441;roll=-0.0129854371771,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=11,0.0509901940823,0.0509901940823,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.854;current=None;level=None,True,0.674050797,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194111;lon=-86.2405995;alt=252.08,LocationGlobalRelative:lat=41.5194111;lon=-86.2405995;alt=0.52,LocationLocal:north=0.217812001705;east=0.735641181469;down=-2.9239180088,Attitude:pitch=-0.00169161893427;yaw=0.26223218441;roll=-0.0129854371771,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=11,0.019999999553,0.019999999553,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.854;current=None;level=None,True,0.776658477,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_209,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194111;lon=-86.2405995;alt=252.08,LocationGlobalRelative:lat=41.5194111;lon=-86.2405995;alt=0.52,LocationLocal:north=0.217812001705;east=0.735641181469;down=-2.9239180088,Attitude:pitch=-0.00169161893427;yaw=0.26223218441;roll=-0.0129854371771,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=11,0.019999999553,0.019999999553,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.854;current=None;level=None,True,0.879460836,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_321,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194111;lon=-86.2405995;alt=252.08,LocationGlobalRelative:lat=41.5194111;lon=-86.2405995;alt=0.52,LocationLocal:north=0.217812001705;east=0.735641181469;down=-2.9239180088,Attitude:pitch=-0.00169161893427;yaw=0.26223218441;roll=-0.0129854371771,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=11,0.019999999553,0.019999999553,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.854;current=None;level=None,True,0.0514502449996,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_409,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194111;lon=-86.2405995;alt=252.08,LocationGlobalRelative:lat=41.5194111;lon=-86.2405995;alt=0.52,LocationLocal:north=0.217812001705;east=0.735641181469;down=-2.9239180088,Attitude:pitch=-0.00169161893427;yaw=0.26223218441;roll=-0.0129854371771,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.156429425,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_509,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194113;lon=-86.240599;alt=252.08,LocationGlobalRelative:lat=41.5194113;lon=-86.240599;alt=0.52,LocationLocal:north=0.244116678834;east=0.777974009514;down=-2.9255092144,Attitude:pitch=-0.00180904567242;yaw=0.26233202219;roll=-0.0129839694127,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.261715159,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194113;lon=-86.240599;alt=252.08,LocationGlobalRelative:lat=41.5194113;lon=-86.240599;alt=0.52,LocationLocal:north=0.244116678834;east=0.777974009514;down=-2.9255092144,Attitude:pitch=-0.00180904567242;yaw=0.26233202219;roll=-0.0129839694127,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.36492335,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_709,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194113;lon=-86.240599;alt=252.08,LocationGlobalRelative:lat=41.5194113;lon=-86.240599;alt=0.52,LocationLocal:north=0.244116678834;east=0.777974009514;down=-2.9255092144,Attitude:pitch=-0.00180904567242;yaw=0.26233202219;roll=-0.0129839694127,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.466644074,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_809,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194113;lon=-86.240599;alt=252.08,LocationGlobalRelative:lat=41.5194113;lon=-86.240599;alt=0.52,LocationLocal:north=0.244116678834;east=0.777974009514;down=-2.9255092144,Attitude:pitch=-0.00180904567242;yaw=0.26233202219;roll=-0.0129839694127,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.571774891,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-43_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194113;lon=-86.240599;alt=252.08,LocationGlobalRelative:lat=41.5194113;lon=-86.240599;alt=0.52,LocationLocal:north=0.244116678834;east=0.777974009514;down=-2.9255092144,Attitude:pitch=-0.00178024917841;yaw=0.262335479259;roll=-0.0127940466627,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.625351222,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_009,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194113;lon=-86.240599;alt=252.08,LocationGlobalRelative:lat=41.5194113;lon=-86.240599;alt=0.52,LocationLocal:north=0.244116678834;east=0.777974009514;down=-2.9255092144,Attitude:pitch=-0.00178024917841;yaw=0.262335479259;roll=-0.0127940466627,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.729166191,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194113;lon=-86.240599;alt=252.08,LocationGlobalRelative:lat=41.5194113;lon=-86.240599;alt=0.52,LocationLocal:north=0.244116678834;east=0.777974009514;down=-2.9255092144,Attitude:pitch=-0.00178024917841;yaw=0.262335479259;roll=-0.0127940466627,[0.11; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.831055271,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194115;lon=-86.2405985;alt=252.08,LocationGlobalRelative:lat=41.5194115;lon=-86.2405985;alt=0.52,LocationLocal:north=0.262878626585;east=0.819974303246;down=-2.92469596863,Attitude:pitch=-0.00178024917841;yaw=0.262335479259;roll=-0.0127940466627,[0.1; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.935881126,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194115;lon=-86.2405985;alt=252.08,LocationGlobalRelative:lat=41.5194115;lon=-86.2405985;alt=0.52,LocationLocal:north=0.262878626585;east=0.819974303246;down=-2.92469596863,Attitude:pitch=-0.00178024917841;yaw=0.262335479259;roll=-0.0127940466627,[0.1; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.103096367,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194115;lon=-86.2405985;alt=252.08,LocationGlobalRelative:lat=41.5194115;lon=-86.2405985;alt=0.52,LocationLocal:north=0.262878626585;east=0.819974303246;down=-2.92469596863,Attitude:pitch=-0.00178024917841;yaw=0.262335479259;roll=-0.0127940466627,[0.1; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.205577202,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
2017_07_18__14-32-44_509,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194115;lon=-86.2405985;alt=252.08,LocationGlobalRelative:lat=41.5194115;lon=-86.2405985;alt=0.52,LocationLocal:north=0.262878626585;east=0.819974303246;down=-2.92469596863,Attitude:pitch=-0.00178024917841;yaw=0.262335479259;roll=-0.0127940466627,[0.1; 0.03; -0.1],GPSInfo:fix=4;num_sat=12,0.0447213575244,0.0447213575244,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=20.845;current=None;level=None,True,0.309337305,Rangefinder: distance=None; voltage=None,None,None,15,True,CRITICAL,LAND,False
