time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Lat,Global Lon,Global Alt,Global_rel Lat,Global_rel Lon,Global_rel Alt,Local Location north,Local Location east,Local Location down,Pitch,Yaw,Roll,Velocity x,Velocity y,Velocity z,GPS fix,GPS num_sats,Groundspeed,Airspeed,Gimbal Pitch,Gimbal Roll,Gimbal Yaw,battery_voltage,battery_current,battery_level,EKF OK?,Last Heartbeat,Rangefinder_distance,Rangefinder_voltage,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed
03:42.4,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.03,41.5194091,-86.2401014,1.14,-0.163702354,2.6127038,-1.069776893,0.025255935,-1.203400493,0.004332859,0.01,0.05,-0.01,4,10,0.049999997,0.049999997,-56.45,0,0,0,None,None,TRUE,0.155718693,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:42.5,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.03,41.5194091,-86.2401014,1.14,-0.163702354,2.6127038,-1.069776893,0.025636395,-1.203333735,0.004384724,0.01,0.05,-0.01,4,10,0.049999997,0.049999997,-56.45,0,0,0,None,None,TRUE,0.259869353,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:42.6,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.03,41.5194091,-86.2401014,1.14,-0.163702354,2.6127038,-1.069776893,0.025636395,-1.203333735,0.004384724,0.01,0.05,-0.01,4,10,0.049999997,0.049999997,-56.45,0,0,0,None,None,TRUE,0.362562557,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:42.7,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.03,41.5194091,-86.2401014,1.14,-0.163702354,2.6127038,-1.069776893,0.025636395,-1.203333735,0.004384724,0.01,0.05,-0.01,4,10,0.049999997,0.049999997,-56.45,0,0,0,None,None,TRUE,0.465626844,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:42.8,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.03,41.5194091,-86.2401014,1.14,-0.163702354,2.6127038,-1.069776893,0.025636395,-1.203333735,0.004384724,0.01,0.05,-0.01,4,10,0.049999997,0.049999997,-56.45,0,0,0,None,None,TRUE,0.569465044,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:42.9,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.159319133,2.609583616,-1.052158713,0.025636395,-1.203333735,0.004384724,0,0.04,-0.01,4,10,0.049999997,0.049999997,-56.45,0,0,0,None,None,TRUE,0.673372633,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.0,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.159319133,2.609583616,-1.052158713,0.025636395,-1.203333735,0.004384724,0,0.04,-0.01,4,10,0.070710674,0.070710674,-56.45,0,0,0,None,None,TRUE,0.777373145,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.1,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.159319133,2.609583616,-1.052158713,0.025636395,-1.203333735,0.004384724,0,0.04,-0.01,4,10,0.070710674,0.070710674,-56.45,0,0,0,None,None,TRUE,0.881682877,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.2,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.159319133,2.609583616,-1.052158713,0.025636395,-1.203333735,0.004384724,0,0.04,-0.01,4,10,0.070710674,0.070710674,-56.45,0,0,0,None,None,TRUE,0.050696351,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.3,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.159319133,2.609583616,-1.052158713,0.025636395,-1.203333735,0.004384724,0,0.04,-0.01,4,10,0.070710674,0.070710674,-56.45,0,0,0,None,None,TRUE,0.154114228,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.4,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.159319133,2.609583616,-1.052158713,0.025636395,-1.203333735,0.004384724,0,0.04,-0.01,4,10,0.070710674,0.070710674,-56.45,0,0,0,None,None,TRUE,0.257231051,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.5,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.16125223,2.608809948,-1.057990432,0.025636395,-1.203333735,0.004384724,-0.01,0.04,-0.01,4,10,0.070710674,0.070710674,-56.45,0,0,0,None,None,TRUE,0.362786323,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.6,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.16125223,2.608809948,-1.057990432,0.025794441,-1.203217864,0.003847863,-0.01,0.04,-0.01,4,10,0.070710674,0.070710674,-56.45,0,0,0,None,None,TRUE,0.416203022,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.7,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.16125223,2.608809948,-1.057990432,0.025794441,-1.203217864,0.003847863,-0.01,0.04,-0.01,4,10,0.130384043,0.130384043,-56.45,0,0,0,None,None,TRUE,0.520946627,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.8,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.16125223,2.608809948,-1.057990432,0.025794441,-1.203217864,0.003847863,-0.01,0.04,-0.01,4,10,0.130384043,0.130384043,-56.45,0,0,0,None,None,TRUE,0.62282995,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:43.9,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.16125223,2.608809948,-1.057990432,0.025794441,-1.203217864,0.003847863,-0.01,0.04,-0.01,4,10,0.130384043,0.130384043,-56.45,0,0,0,None,None,TRUE,0.725657496,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.0,APM:Copter-3.4.6,FALSE,41.5194091,-86.2401014,250.02,41.5194091,-86.2401014,1.13,-0.16125223,2.608809948,-1.057990432,0.025794441,-1.203217864,0.003847863,-0.01,0.04,-0.01,4,10,0.130384043,0.130384043,-56.45,0,0,0,None,None,TRUE,0.828001283,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.1,APM:Copter-3.4.6,FALSE,41.5194094,-86.2401013,250.02,41.5194094,-86.2401013,1.13,-0.130420536,2.621037483,-1.054911375,0.025794441,-1.203217864,0.003847863,0,0.05,-0.01,4,10,0.130384043,0.130384043,-56.45,0,0,0,None,None,TRUE,0.932623512,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.2,APM:Copter-3.4.6,FALSE,41.5194094,-86.2401013,250.02,41.5194094,-86.2401013,1.13,-0.130420536,2.621037483,-1.054911375,0.025904769,-1.203111053,0.004108539,0,0.05,-0.01,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,1.035791813,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.3,APM:Copter-3.4.6,FALSE,41.5194094,-86.2401013,250.02,41.5194094,-86.2401013,1.13,-0.130420536,2.621037483,-1.054911375,0.025904769,-1.203111053,0.004108539,0,0.05,-0.01,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,1.138794047,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.4,APM:Copter-3.4.6,FALSE,41.5194094,-86.2401013,250.02,41.5194094,-86.2401013,1.13,-0.130420536,2.621037483,-1.054911375,0.025904769,-1.203111053,0.004108539,0,0.05,-0.01,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,1.240823582,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.5,APM:Copter-3.4.6,FALSE,41.5194094,-86.2401013,250.02,41.5194094,-86.2401013,1.13,-0.130420536,2.621037483,-1.054911375,0.025904769,-1.203111053,0.004108539,0,0.05,-0.01,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,0.051278986,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.6,APM:Copter-3.4.6,FALSE,41.5194095,-86.2401012,250.04,41.5194095,-86.2401012,1.15,-0.12079601,2.63223362,-1.070479155,0.025904769,-1.203111053,0.004108539,-0.01,0.06,0,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,0.155974564,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.7,APM:Copter-3.4.6,FALSE,41.5194095,-86.2401012,250.04,41.5194095,-86.2401012,1.15,-0.12079601,2.63223362,-1.070479155,0.025904769,-1.203111053,0.004108539,-0.01,0.06,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.259842908,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.8,APM:Copter-3.4.6,FALSE,41.5194095,-86.2401012,250.04,41.5194095,-86.2401012,1.15,-0.12079601,2.63223362,-1.070479155,0.025904769,-1.203111053,0.004108539,-0.01,0.06,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.364524072,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:44.9,APM:Copter-3.4.6,FALSE,41.5194095,-86.2401012,250.04,41.5194095,-86.2401012,1.15,-0.12079601,2.63223362,-1.070479155,0.025904769,-1.203111053,0.004108539,-0.01,0.06,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.465962102,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.0,APM:Copter-3.4.6,FALSE,41.5194096,-86.2401013,250.06,41.5194096,-86.2401013,1.17,-0.100589789,2.624408722,-1.090381861,0.025904769,-1.203111053,0.004108539,0,0.05,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.519741716,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.1,APM:Copter-3.4.6,FALSE,41.5194096,-86.2401013,250.06,41.5194096,-86.2401013,1.17,-0.100589789,2.624408722,-1.090381861,0.025917945,-1.203079224,0.004120072,0,0.05,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.624630017,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.2,APM:Copter-3.4.6,FALSE,41.5194096,-86.2401013,250.06,41.5194096,-86.2401013,1.17,-0.100589789,2.624408722,-1.090381861,0.025917945,-1.203079224,0.004120072,0,0.05,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.73080977,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.3,APM:Copter-3.4.6,FALSE,41.5194096,-86.2401013,250.06,41.5194096,-86.2401013,1.17,-0.100589789,2.624408722,-1.090381861,0.025917945,-1.203079224,0.004120072,0,0.05,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.058157377,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.4,APM:Copter-3.4.6,FALSE,41.5194096,-86.2401013,250.06,41.5194096,-86.2401013,1.17,-0.100589789,2.624408722,-1.090381861,0.025917945,-1.203079224,0.004120072,0,0.05,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.159419119,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.5,APM:Copter-3.4.6,FALSE,41.5194096,-86.2401013,250.06,41.5194096,-86.2401013,1.17,-0.100589789,2.624408722,-1.090381861,0.025917945,-1.203079224,0.004120072,0,0.05,0,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.260565908,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.6,APM:Copter-3.4.6,FALSE,41.5194099,-86.2401016,250.06,41.5194099,-86.2401016,1.17,-0.068832524,2.59355855,-1.097903728,0.025917945,-1.203079224,0.004120072,0,0.03,0,4,9,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.364454542,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.7,APM:Copter-3.4.6,FALSE,41.5194099,-86.2401016,250.06,41.5194099,-86.2401016,1.17,-0.068832524,2.59355855,-1.097903728,0.025527628,-1.203157187,0.004152314,0,0.03,0,4,9,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.4678885,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.8,APM:Copter-3.4.6,FALSE,41.5194099,-86.2401016,250.06,41.5194099,-86.2401016,1.17,-0.068832524,2.59355855,-1.097903728,0.025527628,-1.203157187,0.004152314,0,0.03,0,4,9,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.571045649,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:45.9,APM:Copter-3.4.6,FALSE,41.5194099,-86.2401016,250.06,41.5194099,-86.2401016,1.17,-0.068832524,2.59355855,-1.097903728,0.025527628,-1.203157187,0.004152314,0,0.03,0,4,9,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.67376323,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.0,APM:Copter-3.4.6,FALSE,41.5194099,-86.2401016,250.06,41.5194099,-86.2401016,1.17,-0.068832524,2.59355855,-1.097903728,0.025527628,-1.203157187,0.004152314,0,0.03,0,4,9,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.776449388,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.1,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025527628,-1.203157187,0.004152314,0.01,0.02,0,4,10,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.879941536,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.2,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.984627228,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.3,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.54,0,0,0,None,None,TRUE,1.03683863,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.4,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.54,0,0,0,None,None,TRUE,1.141872965,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.5,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.54,0,0,0,None,None,TRUE,1.244237458,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.6,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.54,0,0,0,None,None,TRUE,0.051382743,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.7,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.54,0,0,0,None,None,TRUE,0.155966287,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.8,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.257924938,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:46.9,APM:Copter-3.4.6,FALSE,41.5194104,-86.240102,250.07,41.5194104,-86.240102,1.18,-0.022234039,2.562437058,-1.109394789,0.025286989,-1.20306778,0.004469814,0.01,0.02,0,4,10,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.361710907,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.0,APM:Copter-3.4.6,FALSE,41.5194109,-86.2401022,250.12,41.5194109,-86.2401022,1.23,0.04854982,2.54600358,-1.153630733,0.025286989,-1.20306778,0.004469814,0.02,0.03,0.01,4,10,0.01,0.01,-56.37,0,0,0,None,None,TRUE,0.4666739,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.1,APM:Copter-3.4.6,FALSE,41.5194109,-86.2401022,250.12,41.5194109,-86.2401022,1.23,0.04854982,2.54600358,-1.153630733,0.025440423,-1.203001261,0.004484016,0.02,0.03,0.01,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.571268016,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.2,APM:Copter-3.4.6,FALSE,41.5194109,-86.2401022,250.12,41.5194109,-86.2401022,1.23,0.04854982,2.54600358,-1.153630733,0.025440423,-1.203001261,0.004484016,0.02,0.03,0.01,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.673346649,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.3,APM:Copter-3.4.6,FALSE,41.5194109,-86.2401022,250.12,41.5194109,-86.2401022,1.23,0.04854982,2.54600358,-1.153630733,0.025440423,-1.203001261,0.004484016,0.02,0.03,0.01,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.103221386,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.4,APM:Copter-3.4.6,FALSE,41.5194111,-86.2401021,250.14,41.5194111,-86.2401021,1.25,0.074024752,2.553169966,-1.176595449,0.025440423,-1.203001261,0.004484016,0.02,0.03,0.02,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.208036154,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.5,APM:Copter-3.4.6,FALSE,41.5194111,-86.2401021,250.14,41.5194111,-86.2401021,1.25,0.074024752,2.553169966,-1.176595449,0.025610341,-1.203005075,0.004600894,0.02,0.03,0.02,4,10,0.050000001,0.050000001,-56.45,0,0,0,None,None,TRUE,0.312003618,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.6,APM:Copter-3.4.6,FALSE,41.5194111,-86.2401021,250.14,41.5194111,-86.2401021,1.25,0.074024752,2.553169966,-1.176595449,0.025610341,-1.203005075,0.004600894,0.02,0.03,0.02,4,10,0.072801098,0.072801098,-56.45,0,0,0,None,None,TRUE,0.363336053,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.7,APM:Copter-3.4.6,FALSE,41.5194111,-86.2401021,250.14,41.5194111,-86.2401021,1.25,0.074024752,2.553169966,-1.176595449,0.025610341,-1.203005075,0.004600894,0.02,0.03,0.02,4,10,0.072801098,0.072801098,-56.45,0,0,0,None,None,TRUE,0.470012121,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.8,APM:Copter-3.4.6,FALSE,41.5194111,-86.2401021,250.14,41.5194111,-86.2401021,1.25,0.074024752,2.553169966,-1.176595449,0.025610341,-1.203005075,0.004600894,0.02,0.03,0.02,4,10,0.072801098,0.072801098,-56.45,0,0,0,None,None,TRUE,0.573245368,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:47.9,APM:Copter-3.4.6,FALSE,41.5194114,-86.240102,250.14,41.5194114,-86.240102,1.25,0.111118592,2.559795618,-1.171584606,0.025639327,-1.203030825,0.004648848,0.02,0.04,0.01,4,10,0.072801098,0.072801098,-56.45,0,0,0,None,None,TRUE,0.678188453,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.0,APM:Copter-3.4.6,FALSE,41.5194114,-86.240102,250.14,41.5194114,-86.240102,1.25,0.111118592,2.559795618,-1.171584606,0.025639327,-1.203030825,0.004648848,0.02,0.04,0.01,4,10,0.072801098,0.072801098,-56.45,0,0,0,None,None,TRUE,0.7822573,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.1,APM:Copter-3.4.6,FALSE,41.5194114,-86.240102,250.14,41.5194114,-86.240102,1.25,0.111118592,2.559795618,-1.171584606,0.025639327,-1.203030825,0.004648848,0.02,0.04,0.01,4,10,0.072801098,0.072801098,-56.45,0,0,0,None,None,TRUE,0.884630613,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.2,APM:Copter-3.4.6,FALSE,41.5194114,-86.240102,250.14,41.5194114,-86.240102,1.25,0.111118592,2.559795618,-1.171584606,0.025639327,-1.203030825,0.004648848,0.02,0.04,0.01,4,10,0.155563489,0.155563489,-56.45,0,0,0,None,None,TRUE,0.987878164,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.3,APM:Copter-3.4.6,FALSE,41.5194114,-86.240102,250.14,41.5194114,-86.240102,1.25,0.111118592,2.559795618,-1.171584606,0.025639327,-1.203030825,0.004648848,0.02,0.04,0.01,4,10,0.155563489,0.155563489,-56.45,0,0,0,None,None,TRUE,0.05117219,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.4,APM:Copter-3.4.6,FALSE,41.5194114,-86.240102,250.14,41.5194114,-86.240102,1.25,0.111118592,2.559795618,-1.171584606,0.025639327,-1.203030825,0.004648848,0.02,0.04,0.01,4,10,0.155563489,0.155563489,-56.45,0,0,0,None,None,TRUE,0.15591115,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.5,APM:Copter-3.4.6,FALSE,41.5194118,-86.2401022,250.14,41.5194118,-86.2401022,1.25,0.144932821,2.550216675,-1.174059868,0.025444822,-1.203079581,0.004575791,0.02,0.03,0.01,4,10,0.155563489,0.155563489,-56.45,0,0,0,None,None,TRUE,0.260341314,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.6,APM:Copter-3.4.6,FALSE,41.5194118,-86.2401022,250.14,41.5194118,-86.2401022,1.25,0.144932821,2.550216675,-1.174059868,0.025444822,-1.203079581,0.004575791,0.02,0.03,0.01,4,10,0.078102492,0.078102492,-56.37,0,0,0,None,None,TRUE,0.365166095,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.7,APM:Copter-3.4.6,FALSE,41.5194118,-86.2401022,250.14,41.5194118,-86.2401022,1.25,0.144932821,2.550216675,-1.174059868,0.025444822,-1.203079581,0.004575791,0.02,0.03,0.01,4,10,0.078102492,0.078102492,-56.37,0,0,0,None,None,TRUE,0.469473195,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.8,APM:Copter-3.4.6,FALSE,41.5194118,-86.2401022,250.14,41.5194118,-86.2401022,1.25,0.144932821,2.550216675,-1.174059868,0.025444822,-1.203079581,0.004575791,0.02,0.03,0.01,4,10,0.078102492,0.078102492,-56.37,0,0,0,None,None,TRUE,0.570906007,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:48.9,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401021,250.15,41.5194119,-86.2401021,1.26,0.144932821,2.550216675,-1.174059868,0.025444822,-1.203079581,0.004575791,0.01,0.04,0.02,4,10,0.078102492,0.078102492,-56.37,0,0,0,None,None,TRUE,0.621778376,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.0,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401021,250.15,41.5194119,-86.2401021,1.26,0.156233788,2.552900553,-1.183029413,0.025649903,-1.202995062,0.004348813,0.01,0.04,0.02,4,10,0.078102492,0.078102492,-56.37,0,0,0,None,None,TRUE,0.72780434,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.1,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401021,250.15,41.5194119,-86.2401021,1.26,0.156233788,2.552900553,-1.183029413,0.025649903,-1.202995062,0.004348813,0.01,0.04,0.02,4,10,0.199999988,0.199999988,-56.45,0,0,0,None,None,TRUE,0.83158143,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.2,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401021,250.15,41.5194119,-86.2401021,1.26,0.156233788,2.552900553,-1.183029413,0.025649903,-1.202995062,0.004348813,0.01,0.04,0.02,4,10,0.199999988,0.199999988,-56.45,0,0,0,None,None,TRUE,0.101938174,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.3,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401021,250.15,41.5194119,-86.2401021,1.26,0.156233788,2.552900553,-1.183029413,0.025649903,-1.202995062,0.004348813,0.01,0.04,0.02,4,10,0.199999988,0.199999988,-56.45,0,0,0,None,None,TRUE,0.204446219,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.4,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401019,250.15,41.5194119,-86.2401019,1.26,0.165691257,2.570264578,-1.188617945,0.025649903,-1.202995062,0.004348813,0,0.05,0.02,4,10,0.199999988,0.199999988,-56.45,0,0,0,None,None,TRUE,0.312479832,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.5,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401019,250.15,41.5194119,-86.2401019,1.26,0.165691257,2.570264578,-1.188617945,0.026002364,-1.202983379,0.0042428,0,0.05,0.02,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,0.415813158,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.6,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401019,250.15,41.5194119,-86.2401019,1.26,0.165691257,2.570264578,-1.188617945,0.026002364,-1.202983379,0.0042428,0,0.05,0.02,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,0.519854189,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.7,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401019,250.15,41.5194119,-86.2401019,1.26,0.165691257,2.570264578,-1.188617945,0.026002364,-1.202983379,0.0042428,0,0.05,0.02,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,0.621675005,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.8,APM:Copter-3.4.6,FALSE,41.5194119,-86.2401019,250.15,41.5194119,-86.2401019,1.26,0.165691257,2.570264578,-1.188617945,0.026002364,-1.202983379,0.0042428,0,0.05,0.02,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,0.724303418,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
03:49.9,APM:Copter-3.4.6,FALSE,41.5194121,-86.2401019,250.17,41.5194121,-86.2401019,1.28,0.184500128,2.573021412,-1.202788234,0.026002364,-1.202983379,0.0042428,0,0.05,0.02,4,10,0.050990194,0.050990194,-56.45,0,0,0,None,None,TRUE,0.82736266,None,None,None,None,291,TRUE,STANDBY,LAND,FALSE
