time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-24-07_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401239;alt=248.65,LocationGlobalRelative:lat=41.5194318;lon=-86.2401239;alt=0.23,LocationLocal:north=-0.738120913506;east=0.552802860737;down=0.554846823215,Attitude:pitch=0.0261784661561;yaw=-2.96840643883;roll=0.00515387486666,[0.1; 0.0; -0.05],GPSInfo:fix=4;num_sat=8,0.131529465318,0.131529465318,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,2.539526707,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-11_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0217747185379;yaw=-2.95967698097;roll=0.00355561543256,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0509901940823,0.0509901940823,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.817554464999,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-11_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0217747185379;yaw=-2.95967698097;roll=0.00355561543256,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0509901940823,0.0509901940823,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.919974875,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-11_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.024486972,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-11_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.050576048,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-11_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152021335,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.260410411001,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.361810219,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194337;lon=-86.2401253;alt=248.61,LocationGlobalRelative:lat=41.5194337;lon=-86.2401253;alt=0.19,LocationLocal:north=0.262921899557;east=-0.0274033360183;down=0.715052068233,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.06; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.463310308,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.569553318001,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0222072321922;yaw=-2.95987153053;roll=0.00319995265454,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.0806225761771,0.0806225761771,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.670766158,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.775017952,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.879922735,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_719,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0504039860007,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154204886,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-12_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204699831001,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.305962194,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194341;lon=-86.2401254;alt=248.6,LocationGlobalRelative:lat=41.5194341;lon=-86.2401254;alt=0.18,LocationLocal:north=0.307732462883;east=-0.0337729603052;down=0.727372169495,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.07; 0.0; -0.04],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.407159451001,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.0227604154497;yaw=-2.96008276939;roll=0.00364884827286,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.509398676,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_320,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.021864740178;yaw=-2.96035814285;roll=0.00316356215626,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.611934025001,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_421,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.021864740178;yaw=-2.96035814285;roll=0.00316356215626,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.713652476001,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.021864740178;yaw=-2.96035814285;roll=0.00316356215626,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.815596647,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.021864740178;yaw=-2.96035814285;roll=0.00316356215626,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.916660812,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_721,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.021864740178;yaw=-2.96035814285;roll=0.00316356215626,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.05115037,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.021864740178;yaw=-2.96035814285;roll=0.00316356215626,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152400163,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-13_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194333;lon=-86.240125;alt=248.58,LocationGlobalRelative:lat=41.5194333;lon=-86.240125;alt=0.16,LocationLocal:north=0.222427174449;east=0.00153045810293;down=0.744878470898,Attitude:pitch=0.021864740178;yaw=-2.96035814285;roll=0.00316356215626,[0.02; 0.02; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.254479441,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.358905365,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.460723508,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.100498750806,0.100498750806,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.562211543,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_321,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.108166538179,0.108166538179,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.664496503,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.108166538179,0.108166538179,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.766912957,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.108166538179,0.108166538179,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.867899811,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_619,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.108166538179,0.108166538179,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.969447722,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194329;lon=-86.240125;alt=248.59,LocationGlobalRelative:lat=41.5194329;lon=-86.240125;alt=0.17,LocationLocal:north=0.168951869011;east=0.00699302554131;down=0.73977202177,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.01; 0.0; -0.03],GPSInfo:fix=4;num_sat=8,0.108166538179,0.108166538179,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.070889573,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194328;lon=-86.2401246;alt=248.59,LocationGlobalRelative:lat=41.5194328;lon=-86.2401246;alt=0.17,LocationLocal:north=0.160943865776;east=0.0362826883793;down=0.730733752251,Attitude:pitch=0.0221674647182;yaw=-2.96050786972;roll=0.00375855062157,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.108166538179,0.108166538179,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.175170958,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-14_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194328;lon=-86.2401246;alt=248.59,LocationGlobalRelative:lat=41.5194328;lon=-86.2401246;alt=0.17,LocationLocal:north=0.160943865776;east=0.0362826883793;down=0.730733752251,Attitude:pitch=0.0230000112206;yaw=-2.96069097519;roll=0.00404040049762,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.139283880591,0.139283880591,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.278220898,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-15_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194328;lon=-86.2401246;alt=248.59,LocationGlobalRelative:lat=41.5194328;lon=-86.2401246;alt=0.17,LocationLocal:north=0.160943865776;east=0.0362826883793;down=0.730733752251,Attitude:pitch=0.0230000112206;yaw=-2.96069097519;roll=0.00404040049762,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.139283880591,0.139283880591,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.380167743,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-15_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194328;lon=-86.2401246;alt=248.59,LocationGlobalRelative:lat=41.5194328;lon=-86.2401246;alt=0.17,LocationLocal:north=0.160943865776;east=0.0362826883793;down=0.730733752251,Attitude:pitch=0.0230000112206;yaw=-2.96069097519;roll=0.00404040049762,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.139283880591,0.139283880591,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0505182099996,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-15_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194328;lon=-86.2401246;alt=248.59,LocationGlobalRelative:lat=41.5194328;lon=-86.2401246;alt=0.17,LocationLocal:north=0.160943865776;east=0.0362826883793;down=0.730733752251,Attitude:pitch=0.0230000112206;yaw=-2.96069097519;roll=0.00404040049762,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.139283880591,0.139283880591,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152265998,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-15_321,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194328;lon=-86.2401246;alt=248.59,LocationGlobalRelative:lat=41.5194328;lon=-86.2401246;alt=0.17,LocationLocal:north=0.160943865776;east=0.0362826883793;down=0.730733752251,Attitude:pitch=0.0230000112206;yaw=-2.96069097519;roll=0.00404040049762,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.139283880591,0.139283880591,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203047184999,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-15_421,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194328;lon=-86.2401246;alt=248.59,LocationGlobalRelative:lat=41.5194328;lon=-86.2401246;alt=0.17,LocationLocal:north=0.160943865776;east=0.0362826883793;down=0.730733752251,Attitude:pitch=0.0230000112206;yaw=-2.96069097519;roll=0.00404040049762,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.139283880591,0.139283880591,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.305864366999,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-24-15_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194322;lon=-86.2401242;alt=248.62,LocationGlobalRelative:lat=41.5194322;lon=-86.2401242;alt=0.2,LocationLocal:north=0.0901278480887;east=0.0721639618278;down=0.709656894207,Attitude:pitch=0.0230000112206;yaw=-2.96069097519;roll=0.00404040049762,[0.03; 0.01; -0.02],GPSInfo:fix=4;num_sat=8,0.139283880591,0.139283880591,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.409812954,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
